seed,tick,idx,dx,dy,dz,shell,jmag
3759153152,12,15922,-1,1,2,outer,1.7847654799370742
3759153152,12,15953,-1,2,1,outer,2.144243171268332
3759153152,12,18928,2,-1,0,outer,2.6157186635462337
3759153152,12,18929,2,-1,1,outer,2.0130707796344027
3759153152,12,18961,2,0,1,outer,2.525378069265122
3759153152,12,18991,2,1,-1,outer,2.107818984344679
3759153152,12,18992,2,1,0,outer,2.6410475151425263
3759153152,13,14866,-2,0,2,outer,1.6713810732587366
3759153152,13,19984,3,0,0,outer,1.8743628949503566
3759153152,14,14831,-2,-1,-1,outer,2.193309542887334
3759153152,14,16942,0,1,-2,outer,1.7975456338838214
3759153152,14,19951,3,-1,-1,outer,1.7024429946445416
3759153152,16,13807,-3,-1,-1,outer,2.217168663385653
3759153152,16,13809,-3,-1,1,outer,2.3650502298729466
3759153152,16,13871,-3,1,-1,outer,2.3041041551597248
3759153152,16,14834,-2,-1,2,outer,1.672963930513189
3759153152,16,14862,-2,0,-2,outer,2.522076572241014
3759153152,16,14894,-2,1,-2,outer,1.721752261955334
3759153152,16,14898,-2,1,2,outer,1.6452602135075238
3759153152,16,14928,-2,2,0,outer,2.279122832294011
3759153152,16,14929,-2,2,1,outer,1.5912456881289934
3759153152,16,15951,-1,2,-1,outer,2.2392942557905027
3759153152,16,17906,1,-1,2,outer,2.4813127430700437
3759153152,16,18927,2,-1,-1,outer,1.8719367837740208
3759153152,17,13841,-3,0,1,outer,1.6031812016186464
3759153152,17,14801,-2,-2,1,outer,1.7787549720189353
3759153152,18,14800,-2,-2,0,outer,2.5253382779170006
3759153152,18,16846,0,-2,-2,outer,2.161215334378225
3759153152,18,16850,0,-2,2,outer,1.8899444213514605
3759153152,18,16974,0,2,-2,outer,1.7093228812745196
3759153152,18,16978,0,2,2,outer,2.0642345794963313
3759153152,18,18896,2,-2,0,outer,1.9410607577013153
3759153152,18,18958,2,0,-2,outer,2.1735082712145832
3759153152,18,18962,2,0,2,outer,2.597236765180058
3759153152,18,19024,2,2,0,outer,2.0998903774773523
3759153152,19,17970,1,1,2,outer,2.3594070655956942
3759153152,21,13808,-3,-1,0,outer,1.6533854907879173
3759153152,21,13872,-3,1,0,outer,1.8873010269518398
3759153152,21,13873,-3,1,1,outer,2.6291997062642434
3759153152,21,14799,-2,-2,-1,outer,2.0178833306216553
3759153152,21,14927,-2,2,-1,outer,1.8798069927212944
3759153152,21,15885,-1,0,-3,outer,1.9464513625735549
3759153152,21,18993,2,1,1,outer,1.7013066654515367
3759153152,22,15822,-1,-2,-2,outer,1.931478039265775
3759153152,23,14861,-2,0,-3,outer,1.6640547766789835
3759153152,25,12816,-4,0,0,outer,1.9951912577531492
3759153152,26,14830,-2,-1,-2,outer,2.0028707613367827
3759153152,27,13838,-3,0,-2,outer,1.9804773861136216
3759153152,29,16909,0,0,-3,outer,1.8243742051983916
3759153152,31,15853,-1,-1,-3,outer,1.789151963129346
3759153152,32,13904,-3,2,0,outer,1.9358885368987382
3759153152,33,14960,-2,3,0,outer,1.6665071439241006
3759153152,34,13837,-3,0,-3,outer,1.9305080066108937
3759153152,34,16816,0,-3,0,outer,1.8802021721722406
3759153152,36,12783,-4,-1,-1,outer,1.779997245199968
3759153152,36,13775,-3,-2,-1,outer,1.6498857682816284
3759153152,36,15859,-1,-1,3,outer,1.9876864208334606
3759153152,36,15917,-1,1,-3,outer,1.9493299980096623
3759153152,36,17839,1,-3,-1,outer,1.7411688537542025
3759153152,36,17901,1,-1,-3,outer,1.7381509275683942
3759153152,36,17907,1,-1,3,outer,1.874517444226718
3759153152,36,17971,1,1,3,outer,1.6656912406635094
3759153152,37,13776,-3,-2,0,outer,1.7077028533100935
3759153152,37,13842,-3,0,2,outer,1.8438839683231663
3759153152,38,13805,-3,-1,-3,outer,1.7144347665062885
3759153152,38,14798,-2,-2,-2,outer,1.8632936013376153
3759153152,38,17939,1,0,3,outer,1.7075290941639298
3759153152,38,18031,1,3,-1,outer,1.735002580503713
3759153152,38,19023,2,2,-1,outer,1.8395199623245624
3759153152,39,12782,-4,-1,-2,outer,1.6284205036129191
3759153152,39,13843,-3,0,3,outer,2.1148866370735053
3759153152,39,17008,0,3,0,outer,1.8151515826512992
3759153152,39,21008,4,0,0,outer,1.8030700744845214
3759153152,40,13875,-3,1,3,outer,1.5784633855033687
3759153152,40,13935,-3,3,-1,outer,1.6608223231672545
3759153152,40,15793,-1,-3,1,outer,1.7091240280384083
3759153152,40,15985,-1,3,1,outer,1.9474049166780285
3759153152,40,17965,1,1,-3,outer,1.8295212144299502
3759153152,41,12785,-4,-1,1,outer,1.73545095633052
3759153152,42,11759,-5,-1,-1,outer,1.6293156613823785
3759153152,42,13743,-3,-3,-1,outer,1.6930506620012329
3759153152,42,14829,-2,-1,-3,outer,1.623982697889548
3759153152,42,15884,-1,0,-4,outer,1.612410114967772
3759153152,43,12752,-4,-2,0,outer,1.6601470313701274
3759153152,43,12814,-4,0,-2,outer,2.058070867438676
3759153152,43,12880,-4,2,0,outer,1.7507865062505297
3759153152,43,13903,-3,2,-1,outer,1.7960496557053471
3759153152,43,16815,0,-3,-1,outer,1.834167744082334
3759153152,43,18897,2,-2,1,outer,1.7753163448909406
3759153152,43,18930,2,-1,2,outer,1.7215072200327701
3759153152,43,18994,2,1,2,outer,1.7061397964430776
3759153152,43,20017,3,1,1,outer,2.038758627828832
3759153152,44,12786,-4,-1,2,outer,1.5848780133988707
3759153152,44,13936,-3,3,0,outer,1.6208911207545853
3759153152,44,16915,0,0,3,outer,1.7865288239840602
3759153152,45,12849,-4,1,1,outer,1.761627470264618
3759153152,45,13745,-3,-3,1,outer,1.6712524493358614
3759153152,45,15791,-1,-3,-1,outer,2.8865701745160544
3759153152,45,15923,-1,1,3,outer,1.976250409785223
3759153152,45,15983,-1,3,-1,outer,1.7414604264999989
3759153152,45,17840,1,-3,0,outer,1.6036617629774244
3759153152,45,18033,1,3,1,outer,1.8853167829903612
3759153152,46,12813,-4,0,-3,outer,1.6177429433049133
3759153152,46,15826,-1,-2,2,outer,1.8112735420995796
3759153152,47,11825,-5,1,1,outer,1.8019672500588595
3759153152,47,13869,-3,1,-3,outer,1.728563086806226
3759153152,47,15792,-1,-3,0,outer,1.6987477494882663
3759153152,48,13744,-3,-3,0,outer,2.2997836781199865
3759153152,48,13905,-3,2,1,outer,1.646218593340319
3759153152,48,19953,3,-1,1,outer,1.7665551506073145
3759153152,48,20015,3,1,-1,outer,1.7725589922739775
3759153152,49,11793,-5,0,1,outer,1.7710789899469634
3759153152,49,12719,-4,-3,-1,outer,1.629998192555456
3759153152,51,10768,-6,0,0,outer,1.6024754724038897
3759153152,51,13712,-3,-4,0,outer,1.7626768133026778
3759153152,52,12750,-4,-2,-2,outer,1.5637174911859824
3759153152,52,12818,-4,0,2,outer,1.6795655992682061
3759153152,52,13777,-3,-2,1,outer,1.8060724739088758
3759153152,53,16916,0,0,4,outer,1.5441254536379816
3759153152,54,13778,-3,-2,2,outer,1.7676889331067154
3759153152,54,14802,-2,-2,2,outer,2.0447342912626163
3759153152,54,14867,-2,0,3,outer,1.7319474979165363
3759153152,54,17841,1,-3,1,outer,1.80098586860776
