seed,tick,idx,dx,dy,dz,shell,jmag
3759153154,34,16946,0,1,2,outer,1.612298576369825
3759153154,35,13809,-3,-1,1,outer,1.8230622259101206
3759153154,35,13837,-3,0,-3,outer,1.7774506690126253
3759153154,35,14799,-2,-2,-1,outer,1.6288965850155446
3759153154,35,15922,-1,1,2,outer,1.8657399685134337
3759153154,36,15859,-1,-1,3,outer,1.8110934330915092
3759153154,36,17906,1,-1,2,outer,1.6698903462593877
3759153154,38,13777,-3,-2,1,outer,1.5570047960771145
3759153154,38,13905,-3,2,1,outer,1.7824348028613826
3759153154,38,15954,-1,2,2,outer,1.7209276367246695
3759153154,39,12814,-4,0,-2,outer,1.562672059155054
3759153154,39,16882,0,-1,2,outer,2.461074021174839
3759153154,39,16915,0,0,3,outer,1.770740379507944
3759153154,40,15953,-1,2,1,outer,1.6787086231592874
3759153154,41,13906,-3,2,2,outer,1.7493771443417439
3759153154,43,13775,-3,-2,-1,outer,1.710048220968643
3759153154,46,13774,-3,-2,-2,outer,1.7643536145907328
3759153154,46,13776,-3,-2,0,outer,1.7313258196985584
3759153154,46,13904,-3,2,0,outer,1.72785001629997
3759153154,46,16848,0,-2,0,SC2,1.8596111635455066
3759153154,48,13903,-3,2,-1,outer,1.6147057274546788
3759153154,50,13902,-3,2,-2,outer,1.785691537359423
3759153154,51,11792,-5,0,0,outer,1.6415679877455356
3759153154,51,12783,-4,-1,-1,outer,1.5811021865192776
3759153154,51,13745,-3,-3,1,outer,1.600237416107552
3759153154,51,15823,-1,-2,-1,outer,1.7812883434913187
3759153154,52,12880,-4,2,0,outer,1.686161134768346
3759153154,52,15885,-1,0,-3,outer,1.6185808338993342
3759153154,54,14798,-2,-2,-2,outer,1.7862300027985603
3759153154,55,12849,-4,1,1,outer,1.7470311161763687
3759153154,55,13743,-3,-3,-1,outer,1.734245125006143
3759153154,55,14861,-2,0,-3,outer,1.720079938805334
3759153154,56,12752,-4,-2,0,outer,1.6412224610464325
3759153154,57,11825,-5,1,1,outer,1.7448645505759715
3759153154,58,14801,-2,-2,1,outer,1.5918766914758535
3759153154,58,14830,-2,-1,-2,outer,1.7864639577575774
3759153154,59,11856,-5,2,0,outer,1.5587282191982257
3759153154,59,12719,-4,-3,-1,outer,1.64235405519627
3759153154,59,15923,-1,1,3,outer,1.590298162637479
3759153155,1,15856,-1,-1,0,FCC,2.1270374999999997
3759153155,1,15887,-1,0,-1,FCC,2.1270374999999997
3759153155,1,15888,-1,0,0,SC,4.254074999999999
3759153155,1,15889,-1,0,1,FCC,2.1270374999999997
3759153155,1,15920,-1,1,0,FCC,2.1270374999999997
3759153155,1,16879,0,-1,-1,FCC,2.1270374999999997
3759153155,1,16880,0,-1,0,SC,4.254074999999999
3759153155,1,16881,0,-1,1,FCC,2.1270374999999997
3759153155,1,16911,0,0,-1,SC,4.254074999999999
3759153155,1,16912,0,0,0,center,12.762224999999999
3759153155,1,16913,0,0,1,SC,4.254074999999999
3759153155,1,16943,0,1,-1,FCC,2.1270374999999997
3759153155,1,16944,0,1,0,SC,4.254074999999999
3759153155,1,16945,0,1,1,FCC,2.1270374999999997
3759153155,1,17904,1,-1,0,FCC,2.1270374999999997
3759153155,1,17935,1,0,-1,FCC,2.1270374999999997
3759153155,1,17936,1,0,0,SC,4.254074999999999
3759153155,1,17937,1,0,1,FCC,2.1270374999999997
3759153155,1,17968,1,1,0,FCC,2.1270374999999997
3759153155,3,14864,-2,0,0,SC2,2.063208579019517
3759153155,3,18960,2,0,0,SC2,1.7814501510869913
3759153155,5,15855,-1,-1,-1,BCC,2.35668414280672
3759153155,5,15857,-1,-1,1,BCC,2.3566841428067202
3759153155,5,15919,-1,1,-1,BCC,2.35668414280672
3759153155,5,15921,-1,1,1,BCC,2.3566841428067202
3759153155,5,17903,1,-1,-1,BCC,2.7632145258414
3759153155,5,17905,1,-1,1,BCC,2.7632145258414003
3759153155,5,17967,1,1,-1,BCC,2.7632145258414
3759153155,5,17969,1,1,1,BCC,2.7632145258414007
3759153155,8,16848,0,-2,0,SC2,1.9214922264975016
3759153155,8,16914,0,0,2,SC2,1.9214922264975018
3759153155,8,16976,0,2,0,SC2,1.9214922264975018
3759153156,1,15856,-1,-1,0,FCC,2.1270374999999997
3759153156,1,15887,-1,0,-1,FCC,2.1270374999999997
3759153156,1,15888,-1,0,0,SC,4.254074999999999
3759153156,1,15889,-1,0,1,FCC,2.1270374999999997
3759153156,1,15920,-1,1,0,FCC,2.1270374999999997
3759153156,1,16879,0,-1,-1,FCC,2.1270374999999997
3759153156,1,16880,0,-1,0,SC,4.254074999999999
3759153156,1,16881,0,-1,1,FCC,2.1270374999999997
3759153156,1,16911,0,0,-1,SC,4.254074999999999
3759153156,1,16912,0,0,0,center,12.762224999999999
3759153156,1,16913,0,0,1,SC,4.254074999999999
3759153156,1,16943,0,1,-1,FCC,2.1270374999999997
3759153156,1,16944,0,1,0,SC,4.254074999999999
3759153156,1,16945,0,1,1,FCC,2.1270374999999997
3759153156,1,17904,1,-1,0,FCC,2.1270374999999997
3759153156,1,17935,1,0,-1,FCC,2.1270374999999997
3759153156,1,17936,1,0,0,SC,4.254074999999999
3759153156,1,17968,1,1,0,FCC,2.1270374999999997
3759153156,3,18960,2,0,0,SC2,1.9308386028756936
3759153156,4,17937,1,0,1,FCC,3.219650457266923
3759153156,5,15857,-1,-1,1,BCC,2.318021873489581
3759153156,5,15919,-1,1,-1,BCC,2.297609937156119
3759153156,5,15921,-1,1,1,BCC,2.318021873489581
3759153156,5,17903,1,-1,-1,BCC,2.69439225564233
3759153156,5,17905,1,-1,1,BCC,2.852729880104897
3759153156,5,17967,1,1,-1,BCC,2.69439225564233
3759153156,5,17969,1,1,1,BCC,2.852729880104897
3759153156,6,14864,-2,0,0,SC2,2.870976084043539
3759153156,8,15855,-1,-1,-1,BCC,3.692027122278411
3759153156,8,16910,0,0,-2,SC2,1.828536365248886
3759153157,1,15888,-1,0,0,SC,4.254074999999999
3759153157,1,15889,-1,0,1,FCC,2.1270374999999997
3759153157,1,15920,-1,1,0,FCC,2.1270374999999997
3759153157,1,16880,0,-1,0,SC,4.254074999999999
3759153157,1,16881,0,-1,1,FCC,2.1270374999999997
3759153157,1,16911,0,0,-1,SC,4.254074999999999
3759153157,1,16912,0,0,0,center,12.762224999999999
3759153157,1,16913,0,0,1,SC,4.254074999999999
3759153157,1,16943,0,1,-1,FCC,2.1270374999999997
3759153157,1,16944,0,1,0,SC,4.254074999999999
3759153157,1,16945,0,1,1,FCC,2.1270374999999997
3759153157,1,17935,1,0,-1,FCC,2.1270374999999997
3759153157,1,17936,1,0,0,SC,4.254074999999999
3759153157,1,17937,1,0,1,FCC,2.1270374999999997
3759153157,2,15887,-1,0,-1,FCC,1.7464155754892983
3759153157,2,17968,1,1,0,FCC,1.5835366526214611
3759153157,3,14864,-2,0,0,SC2,2.2727049026874226
3759153157,3,18960,2,0,0,SC2,2.00484555074932
3759153157,4,15856,-1,-1,0,FCC,2.903515686105
3759153157,4,16879,0,-1,-1,FCC,2.3008913926900134
3759153157,4,17904,1,-1,0,FCC,3.103955140466089
3759153157,5,15855,-1,-1,-1,BCC,2.6002768568585997
3759153157,5,15857,-1,-1,1,BCC,2.155216120047982
3759153157,5,15919,-1,1,-1,BCC,2.176028256055788
3759153157,5,15921,-1,1,1,BCC,2.2270116325069247
3759153157,5,17967,1,1,-1,BCC,2.5824560173400912
3759153157,5,17969,1,1,1,BCC,2.61713809386288
3759153157,7,17903,1,-1,-1,BCC,2.2196864816687194
3759153157,8,16976,0,2,0,SC2,1.958681117728891
3759153157,8,17905,1,-1,1,BCC,2.9486528898466084
3759153158,1,15887,-1,0,-1,FCC,2.1270374999999997
3759153158,1,15888,-1,0,0,SC,4.254074999999999
3759153158,1,15889,-1,0,1,FCC,2.1270374999999997
3759153158,1,15920,-1,1,0,FCC,2.1270374999999997
3759153158,1,16879,0,-1,-1,FCC,2.1270374999999997
3759153158,1,16880,0,-1,0,SC,4.254074999999999
3759153158,1,16911,0,0,-1,SC,4.254074999999999
3759153158,1,16912,0,0,0,center,12.762224999999999
3759153158,1,16913,0,0,1,SC,4.254074999999999
3759153158,1,16943,0,1,-1,FCC,2.1270374999999997
3759153158,1,16944,0,1,0,SC,4.254074999999999
3759153158,1,16945,0,1,1,FCC,2.1270374999999997
3759153158,1,17904,1,-1,0,FCC,2.1270374999999997
3759153158,1,17935,1,0,-1,FCC,2.1270374999999997
3759153158,1,17936,1,0,0,SC,4.254074999999999
3759153158,1,17968,1,1,0,FCC,2.1270374999999997
3759153158,2,16881,0,-1,1,FCC,1.71585524191877
3759153158,3,17937,1,0,1,FCC,1.650993374350979
3759153158,3,18960,2,0,0,SC2,1.9322125092591307
3759153158,4,14864,-2,0,0,SC2,1.7710669400421457
3759153158,4,15856,-1,-1,0,FCC,2.971360714044475
3759153158,5,15855,-1,-1,-1,BCC,2.183394185909576
3759153158,5,15857,-1,-1,1,BCC,2.1791658574164092
3759153158,5,17903,1,-1,-1,BCC,2.6051766189211363
3759153158,5,17905,1,-1,1,BCC,2.7682008993272897
3759153158,5,17967,1,1,-1,BCC,2.6436680956681737
3759153158,5,17969,1,1,1,BCC,2.7349383252976547
3759153158,7,15919,-1,1,-1,BCC,2.38503898608016
3759153158,7,15921,-1,1,1,BCC,2.2926594616901133
3759153159,1,15856,-1,-1,0,FCC,2.1270374999999997
3759153159,1,15888,-1,0,0,SC,4.254074999999999
3759153159,1,15889,-1,0,1,FCC,2.1270374999999997
3759153159,1,15920,-1,1,0,FCC,2.1270374999999997
3759153159,1,16879,0,-1,-1,FCC,2.1270374999999997
3759153159,1,16880,0,-1,0,SC,4.254074999999999
3759153159,1,16881,0,-1,1,FCC,2.1270374999999997
3759153159,1,16911,0,0,-1,SC,4.254074999999999
3759153159,1,16912,0,0,0,center,12.762224999999999
3759153159,1,16913,0,0,1,SC,4.254074999999999
3759153159,1,16943,0,1,-1,FCC,2.1270374999999997
3759153159,1,16944,0,1,0,SC,4.254074999999999
3759153159,1,17904,1,-1,0,FCC,2.1270374999999997
3759153159,1,17935,1,0,-1,FCC,2.1270374999999997
3759153159,1,17936,1,0,0,SC,4.254074999999999
3759153159,1,17937,1,0,1,FCC,2.1270374999999997
3759153159,1,17968,1,1,0,FCC,2.1270374999999997
3759153159,3,14864,-2,0,0,SC2,2.2268174060007344
3759153159,4,15887,-1,0,-1,FCC,2.9427624736826536
3759153159,5,15855,-1,-1,-1,BCC,2.2423160696171314
3759153159,5,15857,-1,-1,1,BCC,2.2326360546045243
3759153159,5,15919,-1,1,-1,BCC,2.1791087248282324
3759153159,5,15921,-1,1,1,BCC,2.7022901202234126
3759153159,5,17903,1,-1,-1,BCC,2.6627234514750784
3759153159,5,17905,1,-1,1,BCC,2.660333970112327
3759153159,5,17967,1,1,-1,BCC,2.6291526651556882
3759153159,5,17969,1,1,1,BCC,2.5312469853400246
3759153159,6,18960,2,0,0,SC2,3.7768708485028735
3759153159,7,16945,0,1,1,FCC,2.1446198346271825
3759153159,8,16914,0,0,2,SC2,1.8515833535603101
3759153159,8,16976,0,2,0,SC2,1.8560779203092392
