seed,tick,idx,dx,dy,dz,shell,jmag
3759153154,31,15918,-1,1,-2,outer,2.2661197715443113
3759153154,32,16850,0,-2,2,outer,2.1201652446448387
3759153154,32,16978,0,2,2,outer,2.0248384656588128
3759153154,34,16946,0,1,2,outer,1.7746986423330542
3759153154,35,16849,0,-2,1,outer,1.694077601396179
3759153154,36,15823,-1,-2,-1,outer,1.6995784403972942
3759153154,36,15859,-1,-1,3,outer,1.5849767216758581
3759153154,39,16816,0,-3,0,outer,1.9913012476713934
3759153154,39,16909,0,0,-3,outer,1.6047773404688201
3759153154,39,16915,0,0,3,outer,1.722908794498162
3759153154,40,15953,-1,2,1,outer,1.610662417021808
3759153155,1,15856,-1,-1,0,FCC,2.5524449999999996
3759153155,1,15887,-1,0,-1,FCC,2.5524449999999996
3759153155,1,15888,-1,0,0,SC,5.104889999999999
3759153155,1,15889,-1,0,1,FCC,2.5524449999999996
3759153155,1,15920,-1,1,0,FCC,2.5524449999999996
3759153155,1,16879,0,-1,-1,FCC,2.5524449999999996
3759153155,1,16880,0,-1,0,SC,5.104889999999999
3759153155,1,16881,0,-1,1,FCC,2.5524449999999996
3759153155,1,16911,0,0,-1,SC,5.104889999999999
3759153155,1,16912,0,0,0,center,15.314669999999998
3759153155,1,16913,0,0,1,SC,5.104889999999999
3759153155,1,16943,0,1,-1,FCC,2.5524449999999996
3759153155,1,16944,0,1,0,SC,5.104889999999999
3759153155,1,16945,0,1,1,FCC,2.5524449999999996
3759153155,1,17904,1,-1,0,FCC,2.5524449999999996
3759153155,1,17935,1,0,-1,FCC,2.5524449999999996
3759153155,1,17936,1,0,0,SC,5.104889999999999
3759153155,1,17937,1,0,1,FCC,2.5524449999999996
3759153155,1,17968,1,1,0,FCC,2.5524449999999996
3759153155,3,14864,-2,0,0,SC2,2.5879710941856016
3759153155,3,18960,2,0,0,SC2,2.306212666253075
3759153155,5,15855,-1,-1,-1,BCC,3.0617252118513854
3759153155,5,15857,-1,-1,1,BCC,3.0617252118513854
3759153155,5,15919,-1,1,-1,BCC,3.0617252118513862
3759153155,5,15921,-1,1,1,BCC,3.0617252118513862
3759153155,5,16914,0,0,2,SC2,1.7251688115937738
3759153155,5,17903,1,-1,-1,BCC,3.4799714099711454
3759153155,5,17905,1,-1,1,BCC,3.4799714099711454
3759153155,5,17967,1,1,-1,BCC,3.479971409971145
3759153155,5,17969,1,1,1,BCC,3.4799714099711454
3759153155,6,16910,0,0,-2,SC2,1.593722155294499
3759153155,8,16848,0,-2,0,SC2,2.1617584085563304
3759153155,8,16976,0,2,0,SC2,2.1617584085563304
3759153156,1,15856,-1,-1,0,FCC,2.5524449999999996
3759153156,1,15887,-1,0,-1,FCC,2.5524449999999996
3759153156,1,15888,-1,0,0,SC,5.104889999999999
3759153156,1,15889,-1,0,1,FCC,2.5524449999999996
3759153156,1,15920,-1,1,0,FCC,2.5524449999999996
3759153156,1,16879,0,-1,-1,FCC,2.5524449999999996
3759153156,1,16880,0,-1,0,SC,5.104889999999999
3759153156,1,16881,0,-1,1,FCC,2.5524449999999996
3759153156,1,16911,0,0,-1,SC,5.104889999999999
3759153156,1,16912,0,0,0,center,15.314669999999998
3759153156,1,16913,0,0,1,SC,5.104889999999999
3759153156,1,16943,0,1,-1,FCC,2.5524449999999996
3759153156,1,16944,0,1,0,SC,5.104889999999999
3759153156,1,16945,0,1,1,FCC,2.5524449999999996
3759153156,1,17904,1,-1,0,FCC,2.5524449999999996
3759153156,1,17935,1,0,-1,FCC,2.5524449999999996
3759153156,1,17936,1,0,0,SC,5.104889999999999
3759153156,1,17968,1,1,0,FCC,2.5524449999999996
3759153156,2,17937,1,0,1,FCC,2.028608736704501
3759153156,3,15857,-1,-1,1,BCC,1.6338998005398404
3759153156,3,15919,-1,1,-1,BCC,1.6335951911901372
3759153156,3,15921,-1,1,1,BCC,1.6338998005398402
3759153156,3,18960,2,0,0,SC2,2.3866596026520046
3759153156,4,14864,-2,0,0,SC2,1.7883077460796897
3759153156,5,15855,-1,-1,-1,BCC,3.068850136455958
3759153156,5,16914,0,0,2,SC2,1.8015353444051132
3759153156,5,17903,1,-1,-1,BCC,3.456029371188878
3759153156,5,17905,1,-1,1,BCC,3.385473463266318
3759153156,5,17967,1,1,-1,BCC,3.388634971793331
3759153156,5,17969,1,1,1,BCC,3.3923023101512237
3759153156,6,16848,0,-2,0,SC2,1.6626479099636957
3759153156,6,16976,0,2,0,SC2,1.7719433315307576
3759153156,8,16910,0,0,-2,SC2,2.0012238902129282
3759153156,9,14865,-2,0,1,outer,1.991775747690749
3759153156,9,14895,-2,1,-1,outer,1.775182184956928
3759153156,9,14896,-2,1,0,outer,1.989585382611726
3759153156,10,14832,-2,-1,0,outer,1.6093056113138322
3759153156,10,15952,-1,2,0,outer,1.6015071321193692
3759153156,12,18959,2,0,-1,outer,1.8525661394802695
3759153156,13,17872,1,-2,0,outer,1.7974879325705824
3759153156,13,17938,1,0,2,outer,1.79592782083046
3759153156,13,18000,1,2,0,outer,1.7801566676509528
3759153156,14,14833,-2,-1,1,outer,2.1770116839151163
3759153156,14,14863,-2,0,-1,outer,2.0210093057535037
3759153156,15,13840,-3,0,0,outer,1.8653239701947284
3759153156,15,14897,-2,1,1,outer,1.874192850157751
3759153156,15,15824,-1,-2,0,outer,2.279855026152928
3759153156,15,15890,-1,0,2,outer,2.449135625871349
3759153156,16,14866,-2,0,2,outer,1.6402397034924536
3759153156,16,17934,1,0,-2,outer,1.7352620068074556
3759153156,17,18961,2,0,1,outer,2.107870348239301
3759153156,17,18992,2,1,0,outer,2.0040126213640748
3759153156,18,14800,-2,-2,0,outer,2.0248613823919626
3759153156,18,18896,2,-2,0,outer,1.994191155107688
3759153156,18,19024,2,2,0,outer,1.9104037129907072
3759153156,19,14831,-2,-1,-1,outer,1.8982813452765301
3759153156,20,15886,-1,0,-2,outer,2.487342546446884
3759153156,21,13807,-3,-1,-1,outer,1.8131659932980666
3759153156,21,13809,-3,-1,1,outer,2.221743083600404
3759153156,21,13871,-3,1,-1,outer,2.060115674074856
3759153156,21,14834,-2,-1,2,outer,1.6219534574273375
3759153156,21,14927,-2,2,-1,outer,1.7146402032096821
3759153156,21,14928,-2,2,0,outer,1.9853323113004446
3759153156,21,15858,-1,-1,2,outer,1.7586941195014085
3759153156,21,15953,-1,2,1,outer,1.8064725165704385
3759153156,21,17902,1,-1,-2,outer,1.78308991529133
3759153156,21,18001,1,2,1,outer,1.872736482464347
3759153156,21,18993,2,1,1,outer,1.6910703872835633
3759153156,22,18928,2,-1,0,outer,2.5695358952230216
3759153156,23,18958,2,0,-2,outer,1.9254492704420536
3759153156,23,18962,2,0,2,outer,2.330771550724392
3759153156,25,14862,-2,0,-2,outer,1.9929954860263943
3759153156,26,14894,-2,1,-2,outer,1.9465793281992967
3759153156,26,15823,-1,-2,-1,outer,1.573261098972163
3759153156,26,15825,-1,-2,1,outer,1.840263480379482
3759153156,26,15854,-1,-1,-2,outer,1.8888150856667685
3759153156,26,15918,-1,1,-2,outer,1.983647915055692
3759153156,26,15951,-1,2,-1,outer,2.1011928610609396
3759153156,26,18991,2,1,-1,outer,1.7138299601232834
3759153156,28,14926,-2,2,-2,outer,1.6068758346865795
3759153156,30,16977,0,2,1,outer,1.7962133022752884
3759153156,31,13872,-3,1,0,outer,1.8746259107039833
3759153156,31,14801,-2,-2,1,outer,1.9965709492398445
3759153156,31,14929,-2,2,1,outer,1.791165083731369
3759153156,31,15922,-1,1,2,outer,2.053980736780141
3759153156,31,17999,1,2,-1,outer,1.6658092362183976
3759153156,32,16846,0,-2,-2,outer,1.6978252061653762
3759153156,32,16850,0,-2,2,outer,2.0386684326980227
3759153156,33,13806,-3,-1,-2,outer,1.5666054379671184
3759153156,33,14867,-2,0,3,outer,1.5945625581977843
3759153156,34,12816,-4,0,0,outer,2.1555701032737806
3759153156,34,16878,0,-1,-2,outer,1.5650888348373746
3759153156,37,13904,-3,2,0,outer,1.6251046465472185
3759153156,39,13936,-3,3,0,outer,1.7606472915668308
3759153156,41,11792,-5,0,0,outer,1.7909199819860722
3759153156,41,13842,-3,0,2,outer,1.6757123697534269
3759153156,42,13937,-3,3,1,outer,1.5805227465433647
3759153156,44,13843,-3,0,3,outer,1.7708730023673769
3759153156,45,18033,1,3,1,outer,1.678578980163864
3759153156,47,12880,-4,2,0,outer,1.8457374366326973
3759153156,47,14830,-2,-1,-2,outer,1.5880964246050808
3759153157,1,15856,-1,-1,0,FCC,2.5524449999999996
3759153157,1,15888,-1,0,0,SC,5.104889999999999
3759153157,1,15889,-1,0,1,FCC,2.5524449999999996
3759153157,1,15920,-1,1,0,FCC,2.5524449999999996
3759153157,1,16880,0,-1,0,SC,5.104889999999999
3759153157,1,16881,0,-1,1,FCC,2.5524449999999996
3759153157,1,16911,0,0,-1,SC,5.104889999999999
3759153157,1,16912,0,0,0,center,15.314669999999998
3759153157,1,16913,0,0,1,SC,5.104889999999999
3759153157,1,16943,0,1,-1,FCC,2.5524449999999996
3759153157,1,16944,0,1,0,SC,5.104889999999999
3759153157,1,16945,0,1,1,FCC,2.5524449999999996
3759153157,1,17904,1,-1,0,FCC,2.5524449999999996
3759153157,1,17935,1,0,-1,FCC,2.5524449999999996
3759153157,1,17936,1,0,0,SC,5.104889999999999
3759153157,1,17937,1,0,1,FCC,2.5524449999999996
3759153157,1,17968,1,1,0,FCC,2.5524449999999996
3759153157,2,15887,-1,0,-1,FCC,2.106811767381817
3759153157,3,14864,-2,0,0,SC2,2.667670271744854
3759153157,3,15857,-1,-1,1,BCC,1.6747706998921161
3759153157,3,18960,2,0,0,SC2,2.311965300965854
3759153157,4,16879,0,-1,-1,FCC,2.946050259023249
3759153157,5,15855,-1,-1,-1,BCC,3.3602741729162493
3759153157,5,15919,-1,1,-1,BCC,2.9273228298509575
3759153157,5,15921,-1,1,1,BCC,3.0456547792517568
3759153157,5,16914,0,0,2,SC2,1.7543129174936898
3759153157,5,17903,1,-1,-1,BCC,3.006466367036247
3759153157,5,17967,1,1,-1,BCC,3.3988609629121775
3759153157,5,17969,1,1,1,BCC,3.449659304298273
3759153157,6,17905,1,-1,1,BCC,2.206014675288302
3759153157,8,16848,0,-2,0,SC2,1.9535278320215836
3759153157,8,16976,0,2,0,SC2,2.183624413152637
3759153157,8,17938,1,0,2,outer,1.6936940174556647
3759153157,9,14865,-2,0,1,outer,1.8924616756192612
3759153157,11,18000,1,2,0,outer,1.604896801582648
3759153157,12,18959,2,0,-1,outer,1.7703659896591786
3759153157,12,18992,2,1,0,outer,1.8482201873577133
3759153157,14,14832,-2,-1,0,outer,1.8716386969690069
3759153157,14,14833,-2,-1,1,outer,1.9849926150392643
3759153157,14,14863,-2,0,-1,outer,1.7217350949377164
3759153157,14,15825,-1,-2,1,outer,1.6957811680052763
3759153157,15,15824,-1,-2,0,outer,1.9424017777347293
3759153157,18,14800,-2,-2,0,outer,1.7462024830166656
3759153157,18,14866,-2,0,2,outer,1.6211585130769546
3759153157,19,13840,-3,0,0,outer,1.6156902221508425
3759153157,19,14895,-2,1,-1,outer,1.6283513903806932
3759153157,19,14896,-2,1,0,outer,1.8602216873952448
3759153157,19,15858,-1,-1,2,outer,1.751323787228594
3759153157,19,15951,-1,2,-1,outer,1.706437272394871
3759153157,19,15953,-1,2,1,outer,1.653401469252918
3759153157,20,15890,-1,0,2,outer,2.596668358279518
3759153157,20,15952,-1,2,0,outer,2.3438435721126787
3759153157,21,13809,-3,-1,1,outer,2.1591897134005635
3759153157,21,15854,-1,-1,-2,outer,1.6448577947162357
3759153157,22,17872,1,-2,0,outer,1.8715947138736915
3759153157,22,17934,1,0,-2,outer,2.184898089853147
3759153157,22,18928,2,-1,0,outer,2.06916008428277
3759153157,23,14928,-2,2,0,outer,2.0047828834509436
3759153157,23,18896,2,-2,0,outer,2.096716089895439
3759153157,23,18958,2,0,-2,outer,2.2263849305836105
3759153157,24,14897,-2,1,1,outer,1.8383967540518211
3759153157,25,14862,-2,0,-2,outer,2.3257232062804216
3759153157,25,15886,-1,0,-2,outer,2.7860501743649073
3759153157,25,16975,0,2,-1,outer,1.6764932649222175
3759153157,26,13873,-3,1,1,outer,1.8776855982575997
3759153157,26,14831,-2,-1,-1,outer,1.772330370025183
3759153157,26,14894,-2,1,-2,outer,1.6905204966072644
3759153157,26,15823,-1,-2,-1,outer,1.7203981664852392
3759153157,26,15918,-1,1,-2,outer,1.720319715703458
3759153157,26,16910,0,0,-2,SC2,1.7831830193845908
3759153157,26,17871,1,-2,-1,outer,1.9914931338314592
3759153157,26,17873,1,-2,1,outer,2.2164151369703626
3759153157,26,17966,1,1,-2,outer,1.70628635592703
3759153157,26,18991,2,1,-1,outer,1.7347286266597934
3759153157,27,18961,2,0,1,outer,2.1830345578955392
3759153157,27,18962,2,0,2,outer,1.9037156108537308
3759153157,28,19024,2,2,0,outer,1.883860009469405
3759153157,30,13871,-3,1,-1,outer,2.0059343430158796
