seed,tick,idx,dx,dy,dz,shell,jmag
3759153152,1,15888,-1,0,0,SC,2.382282
3759153152,1,16880,0,-1,0,SC,2.382282
3759153152,1,16911,0,0,-1,SC,2.382282
3759153152,1,16912,0,0,0,center,7.146846
3759153152,1,16913,0,0,1,SC,2.382282
3759153152,1,16944,0,1,0,SC,2.382282
3759153152,1,17936,1,0,0,SC,2.382282
3759153153,1,15888,-1,0,0,SC,2.382282
3759153153,1,16880,0,-1,0,SC,2.382282
3759153153,1,16911,0,0,-1,SC,2.382282
3759153153,1,16912,0,0,0,center,7.146846
3759153153,1,16913,0,0,1,SC,2.382282
3759153153,1,16944,0,1,0,SC,2.382282
3759153153,2,17936,1,0,0,SC,1.8161436780258722
3759153154,1,15888,-1,0,0,SC,2.382282
3759153154,1,16880,0,-1,0,SC,2.382282
3759153154,1,16911,0,0,-1,SC,2.382282
3759153154,1,16912,0,0,0,center,7.146846
3759153154,1,16913,0,0,1,SC,2.382282
3759153154,1,17936,1,0,0,SC,2.382282
3759153154,4,16944,0,1,0,SC,2.3171419124531187
3759153154,6,17935,1,0,-1,FCC,1.5554028916009177
3759153154,6,17968,1,1,0,FCC,1.8863794056814982
3759153154,6,18960,2,0,0,SC2,1.8240952867770714
3759153154,8,15855,-1,-1,-1,BCC,1.8877735105349656
3759153154,8,17905,1,-1,1,BCC,1.8109257936999716
3759153154,9,15856,-1,-1,0,FCC,1.7370759753540286
3759153154,9,15887,-1,0,-1,FCC,1.675780066038951
3759153154,10,15919,-1,1,-1,BCC,1.7609037345057257
3759153154,10,17903,1,-1,-1,BCC,1.8079243956374895
3759153154,11,17904,1,-1,0,FCC,1.8433359424673568
3759153154,12,15857,-1,-1,1,BCC,1.6653342376881943
3759153154,12,15921,-1,1,1,BCC,1.7696213537928573
3759153154,13,14864,-2,0,0,SC2,2.186227677490899
3759153154,13,17969,1,1,1,BCC,1.9347773654526934
3759153154,16,17937,1,0,1,FCC,1.7282807401863927
3759153155,1,15888,-1,0,0,SC,2.382282
3759153155,1,16911,0,0,-1,SC,2.382282
3759153155,1,16912,0,0,0,center,7.146846
3759153155,1,16913,0,0,1,SC,2.382282
3759153155,1,16944,0,1,0,SC,2.382282
3759153155,1,17936,1,0,0,SC,2.382282
3759153155,2,16880,0,-1,0,SC,1.6826473695545112
3759153155,4,15856,-1,-1,0,FCC,1.679846937350251
3759153155,6,15920,-1,1,0,FCC,1.637800229997618
3759153155,6,17968,1,1,0,FCC,1.5451059891548362
3759153155,8,14864,-2,0,0,SC2,1.9113429086640246
3759153155,8,15855,-1,-1,-1,BCC,1.7468725207514126
3759153155,8,15857,-1,-1,1,BCC,1.7468725207514126
3759153155,8,17905,1,-1,1,BCC,1.7735810999018378
3759153155,9,15887,-1,0,-1,FCC,1.7819445750531469
3759153155,9,15889,-1,0,1,FCC,1.7844478753417716
3759153155,10,15919,-1,1,-1,BCC,1.7242289160365123
3759153155,10,17969,1,1,1,BCC,1.8671373134471443
3759153155,13,15921,-1,1,1,BCC,1.7921825096880128
3759153155,13,17903,1,-1,-1,BCC,1.9260809690036627
3759153155,13,17967,1,1,-1,BCC,1.819527010542423
3759153155,16,17935,1,0,-1,FCC,1.6590603916641866
3759153156,1,15888,-1,0,0,SC,2.382282
3759153156,1,16911,0,0,-1,SC,2.382282
3759153156,1,16912,0,0,0,center,7.146846
3759153156,2,16880,0,-1,0,SC,1.79555295760692
3759153156,2,16913,0,0,1,SC,1.8561968261771227
3759153156,4,16944,0,1,0,SC,2.237404044131681
3759153156,6,15856,-1,-1,0,FCC,1.814726698487888
3759153156,6,17936,1,0,0,SC,2.8778602917324068
3759153156,8,14864,-2,0,0,SC2,1.8377385972814064
3759153156,8,15857,-1,-1,1,BCC,1.55805064846561
3759153156,8,17903,1,-1,-1,BCC,1.6276932171258502
3759153156,8,17969,1,1,1,BCC,1.6453145826877595
3759153156,10,17905,1,-1,1,BCC,1.9613610237181727
3759153156,10,17967,1,1,-1,BCC,1.8881442431734057
3759153156,11,17937,1,0,1,FCC,1.6176425747114187
3759153156,11,17968,1,1,0,FCC,1.9459480564401004
3759153156,13,15855,-1,-1,-1,BCC,1.7449857147929544
3759153156,13,15919,-1,1,-1,BCC,1.7154406004840692
3759153156,13,15921,-1,1,1,BCC,1.8302929257901024
3759153156,14,15920,-1,1,0,FCC,1.8661739247806548
3759153156,16,18960,2,0,0,SC2,1.7737983764960525
3759153157,1,15888,-1,0,0,SC,2.382282
3759153157,1,16911,0,0,-1,SC,2.382282
3759153157,1,16912,0,0,0,center,7.146846
3759153157,1,16913,0,0,1,SC,2.382282
3759153157,1,16944,0,1,0,SC,2.382282
3759153157,2,17936,1,0,0,SC,1.8658782042055995
3759153157,4,16880,0,-1,0,SC,2.325361123740684
3759153157,6,15887,-1,0,-1,FCC,1.5886329760141602
3759153157,6,17904,1,-1,0,FCC,2.032546200567729
3759153157,8,14864,-2,0,0,SC2,1.8481099992956282
3759153157,8,17903,1,-1,-1,BCC,1.699069886492864
3759153157,8,17967,1,1,-1,BCC,1.7726468474465025
3759153157,9,17935,1,0,-1,FCC,1.8730749318054416
3759153157,10,15855,-1,-1,-1,BCC,1.820785785937928
3759153157,10,15919,-1,1,-1,BCC,1.8035090232228361
3759153157,10,15921,-1,1,1,BCC,1.9642057101793942
3759153157,10,17905,1,-1,1,BCC,1.7456417803169109
3759153157,11,15920,-1,1,0,FCC,1.6142989451177834
3759153157,13,15857,-1,-1,1,BCC,1.9675413688333734
3759153157,13,17969,1,1,1,BCC,2.048120141110711
3759153158,1,16911,0,0,-1,SC,2.382282
3759153158,1,16912,0,0,0,center,7.146846
3759153158,1,17936,1,0,0,SC,2.382282
3759153158,2,16913,0,0,1,SC,1.858480383351446
3759153158,4,15888,-1,0,0,SC,2.4508529848948717
3759153158,4,16880,0,-1,0,SC,2.07476657112152
3759153158,4,16944,0,1,0,SC,2.07476657112152
3759153158,6,15856,-1,-1,0,FCC,1.6574289209670505
3759153158,6,15887,-1,0,-1,FCC,2.0390010791474693
3759153158,6,15889,-1,0,1,FCC,2.172171128093676
3759153158,6,15920,-1,1,0,FCC,1.6574289209670505
3759153158,6,17937,1,0,1,FCC,1.7243523188115006
3759153158,7,17904,1,-1,0,FCC,1.6316580304249226
3759153158,8,17905,1,-1,1,BCC,1.5846013800002599
3759153158,8,17967,1,1,-1,BCC,1.811971398384914
3759153158,10,15857,-1,-1,1,BCC,1.7346585912970307
3759153158,10,15921,-1,1,1,BCC,1.8123289344200804
3759153158,10,17903,1,-1,-1,BCC,1.8618883700384428
3759153158,10,17969,1,1,1,BCC,1.8119935553045916
3759153158,11,14864,-2,0,0,SC2,1.6457969394819156
3759153158,11,18960,2,0,0,SC2,2.064460138066445
3759153158,13,15919,-1,1,-1,BCC,1.6703990973910254
3759153159,1,16880,0,-1,0,SC,2.382282
3759153159,1,16911,0,0,-1,SC,2.382282
3759153159,1,16912,0,0,0,center,7.146846
3759153159,1,16944,0,1,0,SC,2.382282
3759153159,1,17936,1,0,0,SC,2.382282
3759153159,2,16913,0,0,1,SC,1.7448004904353525
3759153159,4,15888,-1,0,0,SC,2.6259362679950615
3759153159,6,15887,-1,0,-1,FCC,1.9396859343457828
3759153159,6,15920,-1,1,0,FCC,1.9093194931157915
3759153159,8,15855,-1,-1,-1,BCC,1.6940830743932302
3759153159,8,15857,-1,-1,1,BCC,1.8658383430833945
3759153159,8,17903,1,-1,-1,BCC,1.8247976890573252
3759153159,8,17967,1,1,-1,BCC,1.8077562367928437
3759153159,8,17969,1,1,1,BCC,1.7631766995228693
3759153159,9,17935,1,0,-1,FCC,1.6336101093913045
3759153159,9,17937,1,0,1,FCC,1.6521208058045909
3759153159,10,15919,-1,1,-1,BCC,1.6522553040410453
3759153159,10,17905,1,-1,1,BCC,1.8943666632579947
3759153159,11,15889,-1,0,1,FCC,1.9189943762663924
3759153159,11,17904,1,-1,0,FCC,1.7343404043667532
3759153159,13,14864,-2,0,0,SC2,1.9272679328101228
3759153159,15,18960,2,0,0,SC2,1.971751571226825
