seed,tick,idx,dx,dy,dz,shell,jmag
3759153152,1,15856,-1,-1,0,FCC,7.657335
3759153152,1,15887,-1,0,-1,FCC,7.657335
3759153152,1,15888,-1,0,0,SC,15.31467
3759153152,1,15889,-1,0,1,FCC,7.657335
3759153152,1,15920,-1,1,0,FCC,7.657335
3759153152,1,16879,0,-1,-1,FCC,7.657335
3759153152,1,16880,0,-1,0,SC,15.31467
3759153152,1,16881,0,-1,1,FCC,7.657335
3759153152,1,16911,0,0,-1,SC,15.31467
3759153152,1,16912,0,0,0,center,45.94400999999998
3759153152,1,16913,0,0,1,SC,15.31467
3759153152,1,16943,0,1,-1,FCC,7.657335
3759153152,1,16944,0,1,0,SC,15.31467
3759153152,1,16945,0,1,1,FCC,7.657335
3759153152,1,17904,1,-1,0,FCC,7.657335
3759153152,1,17935,1,0,-1,FCC,7.657335
3759153152,1,17936,1,0,0,SC,15.31467
3759153152,1,17937,1,0,1,FCC,7.657335
3759153152,1,17968,1,1,0,FCC,7.657335
3759153152,2,14864,-2,0,0,SC2,4.331565258097459
3759153152,2,15855,-1,-1,-1,BCC,4.4924747228156825
3759153152,2,15857,-1,-1,1,BCC,4.4924747228156825
3759153152,2,15919,-1,1,-1,BCC,4.492474722815682
3759153152,2,15921,-1,1,1,BCC,4.4924747228156825
3759153152,2,16848,0,-2,0,SC2,2.7665372013783522
3759153152,2,16910,0,0,-2,SC2,2.7665372013783522
3759153152,2,16914,0,0,2,SC2,2.7665372013783522
3759153152,2,16976,0,2,0,SC2,2.7665372013783522
3759153152,2,17903,1,-1,-1,BCC,4.431482574089529
3759153152,2,17905,1,-1,1,BCC,4.431482574089529
3759153152,2,17967,1,1,-1,BCC,4.431482574089529
3759153152,2,17969,1,1,1,BCC,4.431482574089529
3759153152,2,18960,2,0,0,SC2,4.462357205758537
3759153152,3,14832,-2,-1,0,outer,2.0003996177864702
3759153152,3,14863,-2,0,-1,outer,2.0003996177864707
3759153152,3,14865,-2,0,1,outer,2.0003996177864707
3759153152,3,15824,-1,-2,0,outer,2.667542334314681
3759153152,3,15890,-1,0,2,outer,2.6675423343146805
3759153152,3,15918,-1,1,-2,outer,1.6574682644885759
3759153152,3,15952,-1,2,0,outer,2.6675423343146805
3759153152,3,16847,0,-2,-1,outer,2.6165595956835808
3759153152,3,16849,0,-2,1,outer,2.6165595956835808
3759153152,3,16878,0,-1,-2,outer,2.6165595956835808
3759153152,3,16882,0,-1,2,outer,2.6165595956835808
3759153152,3,16946,0,1,2,outer,2.6165595956835808
3759153152,3,16975,0,2,-1,outer,2.6165595956835808
3759153152,3,17871,1,-2,-1,outer,1.7836702616142106
3759153152,3,17872,1,-2,0,outer,2.639588587704263
3759153152,3,17873,1,-2,1,outer,1.7836702616142106
3759153152,3,17902,1,-1,-2,outer,1.7836702616142104
3759153152,3,17906,1,-1,2,outer,1.7836702616142104
3759153152,3,17934,1,0,-2,outer,2.6395885877042624
3759153152,3,17938,1,0,2,outer,2.639588587704262
3759153152,3,17970,1,1,2,outer,1.7836702616142104
3759153152,3,17999,1,2,-1,outer,1.7836702616142104
3759153152,3,18000,1,2,0,outer,2.639588587704263
3759153152,3,18001,1,2,1,outer,1.7836702616142108
3759153152,3,18961,2,0,1,outer,1.8180228261532096
3759153152,3,18992,2,1,0,outer,1.8180228261532096
3759153152,5,13840,-3,0,0,outer,1.9315924237088895
3759153152,5,15886,-1,0,-2,outer,3.7574767195243695
3759153152,5,16942,0,1,-2,outer,4.088987943365668
3759153152,5,16977,0,2,1,outer,3.7222365192368327
3759153152,5,18928,2,-1,0,outer,2.901073927191699
3759153152,5,18959,2,0,-1,outer,2.823680778403941
3759153152,6,14831,-2,-1,-1,outer,4.011343058299191
3759153152,6,14833,-2,-1,1,outer,4.1212435410856605
3759153152,6,14895,-2,1,-1,outer,3.852141214430279
3759153152,6,14896,-2,1,0,outer,4.813428688168422
3759153152,6,14897,-2,1,1,outer,3.8986014418579336
3759153152,6,15823,-1,-2,-1,outer,4.540507446029138
3759153152,6,15825,-1,-2,1,outer,4.600807739491052
3759153152,6,15854,-1,-1,-2,outer,4.334137417959389
3759153152,6,15858,-1,-1,2,outer,4.595006798334971
3759153152,6,15922,-1,1,2,outer,4.442065967491867
3759153152,6,15951,-1,2,-1,outer,4.298422500491038
3759153152,6,15953,-1,2,1,outer,4.824595873415669
3759153152,6,17966,1,1,-2,outer,4.8853669660043355
3759153152,6,18926,2,-1,-2,outer,1.7914475363494409
3759153152,6,18927,2,-1,-1,outer,4.622129861412557
3759153152,6,18929,2,-1,1,outer,4.706520987484441
3759153152,6,18930,2,-1,2,outer,1.9076671514863321
3759153152,6,18962,2,0,2,outer,1.7603695060575197
3759153152,6,18991,2,1,-1,outer,4.565238185095166
3759153152,6,18993,2,1,1,outer,4.648816465747728
3759153152,6,18994,2,1,2,outer,1.8761489151813977
3759153152,7,13808,-3,-1,0,outer,1.8548869597483009
3759153152,7,13872,-3,1,0,outer,2.1713916630420242
3759153152,7,14799,-2,-2,-1,outer,3.139808295318993
3759153152,7,14801,-2,-2,1,outer,3.2034404058248946
3759153152,7,14830,-2,-1,-2,outer,3.175426985280883
3759153152,7,14834,-2,-1,2,outer,3.193714744366509
3759153152,7,14862,-2,0,-2,outer,2.071178908273642
3759153152,7,14894,-2,1,-2,outer,2.4764539533301373
3759153152,7,14898,-2,1,2,outer,3.100394213942699
3759153152,7,14927,-2,2,-1,outer,2.9116226936343037
3759153152,7,15792,-1,-3,0,outer,2.4612727441653726
3759153152,7,15822,-1,-2,-2,outer,3.0841114092053297
3759153152,7,15826,-1,-2,2,outer,3.220220799092541
3759153152,7,15885,-1,0,-3,outer,1.99694271061886
3759153152,7,15891,-1,0,3,outer,2.423169666743525
3759153152,7,15950,-1,2,-2,outer,3.0965111089590556
3759153152,7,15954,-1,2,2,outer,3.2456384583218183
3759153152,7,15984,-1,3,0,outer,2.3377521072449183
3759153152,7,16815,0,-3,-1,outer,2.210746177415188
3759153152,7,16816,0,-3,0,outer,3.4989428356101726
3759153152,7,16817,0,-3,1,outer,2.2204807728108125
3759153152,7,16846,0,-2,-2,outer,2.623616141524429
3759153152,7,16850,0,-2,2,outer,2.7222955198683647
3759153152,7,16877,0,-1,-3,outer,1.959558919801177
3759153152,7,16909,0,0,-3,outer,3.001812651419796
3759153152,7,16941,0,1,-3,outer,2.2894753903373553
3759153152,7,16947,0,1,3,outer,2.088834230242205
3759153152,7,16974,0,2,-2,outer,2.7478117931621138
3759153152,7,16978,0,2,2,outer,2.577788257582575
3759153152,7,17007,0,3,-1,outer,1.9782351335194788
3759153152,7,17008,0,3,0,outer,3.2762181812022955
3759153152,7,17009,0,3,1,outer,2.0351666942293845
3759153152,7,17870,1,-2,-2,outer,3.244671808735423
3759153152,7,17874,1,-2,2,outer,3.3322086761008562
3759153152,7,17933,1,0,-3,outer,2.279017039776239
3759153152,7,17939,1,0,3,outer,2.4028091862708734
3759153152,7,17998,1,2,-2,outer,3.3152254795709304
3759153152,7,18002,1,2,2,outer,3.09849567771493
3759153152,7,18895,2,-2,-1,outer,3.6040003250141046
3759153152,7,18896,2,-2,0,outer,2.4472230747464487
3759153152,7,18897,2,-2,1,outer,3.6103469885984314
3759153152,7,18958,2,0,-2,outer,2.304887909569074
3759153152,7,18990,2,1,-2,outer,3.284089875540738
3759153152,7,19023,2,2,-1,outer,3.557511321490821
3759153152,7,19024,2,2,0,outer,2.4725321128809323
3759153152,7,19025,2,2,1,outer,3.502079909599614
3759153152,7,19983,3,0,-1,outer,1.7270046783705677
