tick,total_energy,manifested,positive,negative,n_clusters,max_cluster_voxels,total_cluster_energy
250,1078.72,0,0,0,0,0,0
300,1104.11,0,0,0,0,0,0
350,1105.92,0,0,0,0,0,0
400,1065.55,0,0,0,0,0,0
450,1143.97,0,0,0,0,0,0
500,1314.96,0,0,0,0,0,0
550,1404.13,0,0,0,0,0,0
600,1473.31,0,0,0,0,0,0
650,1604.96,0,0,0,0,0,0
700,1561.56,0,0,0,0,0,0
750,1577.06,0,0,0,0,0,0
800,1802.89,0,0,0,0,0,0
850,1805.24,0,0,0,0,0,0
900,2171.15,0,0,0,0,0,0
950,2748.76,0,0,0,0,0,0
1000,2550.31,0,0,0,0,0,0
1050,2544.55,0,0,0,0,0,0
1100,2291.29,0,0,0,0,0,0
1150,1907.91,0,0,0,0,0,0
1200,1697.07,0,0,0,0,0,0
1250,1422.45,0,0,0,0,0,0
1300,1182.95,0,0,0,0,0,0
1350,1069.57,0,0,0,0,0,0
1400,1095.98,0,0,0,0,0,0
1450,1159.23,0,0,0,0,0,0
1500,1228.11,0,0,0,0,0,0
1550,1150.58,0,0,0,0,0,0
1600,1312.01,0,0,0,0,0,0
1650,1454.46,0,0,0,0,0,0
1700,1198.98,0,0,0,0,0,0
1750,1288.82,0,0,0,0,0,0
1800,1563.61,0,0,0,0,0,0
1850,2005.63,0,0,0,0,0,0
1900,2452.28,0,0,0,0,0,0
1950,2819.75,0,0,0,0,0,0
2000,2965.15,0,0,0,0,0,0
2050,3329.22,0,0,0,0,0,0
2100,3857.89,0,0,0,0,0,0
2150,4367.37,0,0,0,0,0,0
2200,4519.03,0,0,0,0,0,0
2250,4948.22,0,0,0,0,0,0
2300,5041.01,0,0,0,0,0,0
2350,5084.21,0,0,0,0,0,0
2400,5123.89,0,0,0,0,0,0
2450,5672.83,0,0,0,0,0,0
2500,5458.75,0,0,0,0,0,0
2550,5246.12,0,0,0,0,0,0
2600,5140.73,0,0,0,0,0,0
2650,5367.68,0,0,0,0,0,0
2700,5519.42,0,0,0,0,0,0
