1.366559e-03,1.372951e-03,1.392080e-03,1.423842e-03,1.468023e-03,1.524330e-03,1.592326e-03,1.671442e-03,1.760922e-03,1.859816e-03,1.966933e-03,2.080841e-03,2.199832e-03,2.321935e-03,2.444918e-03,2.566319e-03,2.683518e-03,2.793822e-03,2.894625e-03,2.983550e-03,3.058612e-03,3.118291e-03,3.161540e-03,3.187712e-03,3.196468e-03,3.187709e-03,3.161541e-03,3.118292e-03,3.058612e-03,2.983550e-03,2.894626e-03,2.793823e-03,2.683518e-03,2.566320e-03,2.444918e-03,2.321935e-03,2.199832e-03,2.080841e-03,1.966933e-03,1.859817e-03,1.760922e-03,1.671443e-03,1.592325e-03,1.524330e-03,1.468024e-03,1.423841e-03,1.392081e-03,1.372950e-03
1.372949e-03,1.379433e-03,1.398841e-03,1.431073e-03,1.475922e-03,1.533100e-03,1.602183e-03,1.682610e-03,1.773629e-03,1.874292e-03,1.983399e-03,2.099489e-03,2.220791e-03,2.345213e-03,2.470324e-03,2.593372e-03,2.711396e-03,2.821377e-03,2.920521e-03,3.006501e-03,3.077676e-03,3.133117e-03,3.172545e-03,3.196054e-03,3.203861e-03,3.196055e-03,3.172545e-03,3.133117e-03,3.077675e-03,3.006500e-03,2.920522e-03,2.821377e-03,2.711397e-03,2.593372e-03,2.470324e-03,2.345213e-03,2.220791e-03,2.099489e-03,1.983399e-03,1.874293e-03,1.773628e-03,1.682611e-03,1.602183e-03,1.533100e-03,1.475922e-03,1.431072e-03,1.398843e-03,1.379432e-03
1.392081e-03,1.398843e-03,1.419094e-03,1.452743e-03,1.499605e-03,1.559420e-03,1.631789e-03,1.716180e-03,1.811861e-03,1.917877e-03,2.032977e-03,2.155543e-03,2.283457e-03,2.413981e-03,2.543659e-03,2.668395e-03,2.783799e-03,2.885765e-03,2.971180e-03,3.038461e-03,3.087816e-03,3.121108e-03,3.141326e-03,3.151728e-03,3.154873e-03,3.151726e-03,3.141326e-03,3.121110e-03,3.087816e-03,3.038461e-03,2.971181e-03,2.885765e-03,2.783799e-03,2.668395e-03,2.543659e-03,2.413981e-03,2.283458e-03,2.155543e-03,2.032978e-03,1.917878e-03,1.811860e-03,1.716181e-03,1.631789e-03,1.559420e-03,1.499606e-03,1.452743e-03,1.419095e-03,1.398843e-03
1.423840e-03,1.431072e-03,1.452741e-03,1.488777e-03,1.539037e-03,1.603304e-03,1.681236e-03,1.772345e-03,1.875922e-03,1.990950e-03,2.115914e-03,2.248515e-03,2.385233e-03,2.520949e-03,2.648911e-03,2.761362e-03,2.850910e-03,2.912126e-03,2.942920e-03,2.945324e-03,2.925529e-03,2.892900e-03,2.858407e-03,2.832530e-03,2.822960e-03,2.832531e-03,2.858407e-03,2.892900e-03,2.925530e-03,2.945323e-03,2.942921e-03,2.912126e-03,2.850911e-03,2.761362e-03,2.648911e-03,2.520949e-03,2.385233e-03,2.248515e-03,2.115914e-03,1.990951e-03,1.875922e-03,1.772347e-03,1.681235e-03,1.603304e-03,1.539037e-03,1.488777e-03,1.452742e-03,1.431072e-03
1.468024e-03,1.475923e-03,1.499606e-03,1.539039e-03,1.594137e-03,1.664760e-03,1.750646e-03,1.851363e-03,1.966139e-03,2.093569e-03,2.230981e-03,2.373494e-03,2.512966e-03,2.637654e-03,2.733329e-03,2.786023e-03,2.785198e-03,2.726270e-03,2.612395e-03,2.455256e-03,2.274381e-03,2.094684e-03,1.942797e-03,1.841705e-03,1.806333e-03,1.841702e-03,1.942798e-03,2.094684e-03,2.274381e-03,2.455256e-03,2.612395e-03,2.726270e-03,2.785198e-03,2.786024e-03,2.733329e-03,2.637654e-03,2.512967e-03,2.373494e-03,2.230981e-03,2.093570e-03,1.966139e-03,1.851364e-03,1.750646e-03,1.664760e-03,1.594137e-03,1.539038e-03,1.499606e-03,1.475922e-03
1.524329e-03,1.533100e-03,1.559419e-03,1.603304e-03,1.664759e-03,1.743748e-03,1.840104e-03,1.953346e-03,2.082195e-03,2.223528e-03,2.370560e-03,2.510695e-03,2.624399e-03,2.686993e-03,2.673397e-03,2.563283e-03,2.344332e-03,2.014974e-03,1.588094e-03,1.093315e-03,5.761151e-04,9.314743e-05,2.975312e-04,5.496929e-04,6.364844e-04,5.496924e-04,2.975306e-04,9.314711e-05,5.761148e-04,1.093315e-03,1.588095e-03,2.014974e-03,2.344333e-03,2.563283e-03,2.673397e-03,2.686992e-03,2.624399e-03,2.510695e-03,2.370560e-03,2.223529e-03,2.082195e-03,1.953347e-03,1.840103e-03,1.743749e-03,1.664759e-03,1.603304e-03,1.559419e-03,1.533099e-03
1.592327e-03,1.602184e-03,1.631790e-03,1.681236e-03,1.750646e-03,1.840104e-03,1.949430e-03,2.077564e-03,2.221025e-03,2.370974e-03,2.509336e-03,2.606346e-03,2.622635e-03,2.516432e-03,2.250224e-03,1.792846e-03,1.122790e-03,2.394091e-04,8.232046e-04,1.995106e-03,3.176676e-03,4.253852e-03,5.117538e-03,5.678711e-03,5.873684e-03,5.678713e-03,5.117537e-03,4.253852e-03,3.176676e-03,1.995106e-03,8.232045e-04,2.394087e-04,1.122791e-03,1.792846e-03,2.250224e-03,2.516432e-03,2.622635e-03,2.606346e-03,2.509336e-03,2.370975e-03,2.221025e-03,2.077565e-03,1.949429e-03,1.840104e-03,1.750646e-03,1.681236e-03,1.631790e-03,1.602183e-03
1.671442e-03,1.682609e-03,1.716180e-03,1.772345e-03,1.851362e-03,1.953346e-03,2.077564e-03,2.220505e-03,2.371758e-03,2.507869e-03,2.587551e-03,2.553609e-03,2.341605e-03,1.886768e-03,1.121991e-03,1.936096e-05,1.574983e-03,3.515238e-03,5.736359e-03,8.082908e-03,1.036156e-02,1.237874e-02,1.397556e-02,1.501525e-02,1.537784e-02,1.501525e-02,1.397556e-02,1.237874e-02,1.036156e-02,8.082907e-03,5.736359e-03,3.515239e-03,1.574982e-03,1.936077e-05,1.121990e-03,1.886768e-03,2.341605e-03,2.553609e-03,2.587551e-03,2.507870e-03,2.371757e-03,2.220506e-03,2.077563e-03,1.953346e-03,1.851362e-03,1.772345e-03,1.716180e-03,1.682608e-03
1.760923e-03,1.773629e-03,1.811861e-03,1.875923e-03,1.966139e-03,2.082196e-03,2.221026e-03,2.371759e-03,2.507188e-03,2.575480e-03,2.500214e-03,2.190231e-03,1.543200e-03,4.360316e-04,1.270034e-03,3.676114e-03,6.762490e-03,1.038120e-02,1.431216e-02,1.828028e-02,2.197823e-02,2.514934e-02,2.756997e-02,2.906611e-02,2.957263e-02,2.906611e-02,2.756997e-02,2.514934e-02,2.197823e-02,1.828028e-02,1.431216e-02,1.038120e-02,6.762490e-03,3.676114e-03,1.270035e-03,4.360319e-04,1.543201e-03,2.190232e-03,2.500214e-03,2.575481e-03,2.507187e-03,2.371760e-03,2.221025e-03,2.082196e-03,1.966140e-03,1.875923e-03,1.811861e-03,1.773629e-03
1.859816e-03,1.874291e-03,1.917877e-03,1.990950e-03,2.093568e-03,2.223528e-03,2.370974e-03,2.507869e-03,2.575479e-03,2.480243e-03,2.102514e-03,1.297389e-03,1.300354e-04,2.416831e-03,5.743962e-03,1.011450e-02,1.533048e-02,2.110237e-02,2.706726e-02,3.276965e-02,3.783602e-02,4.200596e-02,4.505559e-02,4.684363e-02,4.742251e-02,4.684363e-02,4.505559e-02,4.200596e-02,3.783602e-02,3.276965e-02,2.706726e-02,2.110237e-02,1.533048e-02,1.011450e-02,5.743962e-03,2.416831e-03,1.300354e-04,1.297390e-03,2.102514e-03,2.480244e-03,2.575479e-03,2.507870e-03,2.370973e-03,2.223528e-03,2.093569e-03,1.990950e-03,1.917877e-03,1.874291e-03
