tick,total_energy,manifested,positive,negative,n_clusters,max_cluster_voxels,total_cluster_energy
250,7683.48,0,0,0,0,0,0
300,7721.35,0,0,0,0,0,0
350,7760.64,0,0,0,0,0,0
400,7837,0,0,0,0,0,0
450,7909.58,0,0,0,0,0,0
500,7997.07,0,0,0,0,0,0
550,8123.16,0,0,0,0,0,0
600,8180.61,0,0,0,0,0,0
650,8307.53,0,0,0,0,0,0
700,8196.31,0,0,0,0,0,0
750,8193.75,0,0,0,0,0,0
800,8396.27,0,0,0,0,0,0
850,8334.02,0,0,0,0,0,0
900,8193.56,0,0,0,0,0,0
950,8317.26,0,0,0,0,0,0
1000,8490.47,0,0,0,0,0,0
1050,8893.45,0,0,0,0,0,0
1100,9611.28,0,0,0,0,0,0
1150,10499.5,0,0,0,0,0,0
1200,11087.8,0,0,0,0,0,0
1250,11570.8,0,0,0,0,0,0
1300,11850.2,0,0,0,0,0,0
1350,11432.3,0,0,0,0,0,0
1400,11815.4,0,0,0,0,0,0
1450,12232.4,0,0,0,0,0,0
1500,12958.8,0,0,0,0,0,0
1550,13601.8,0,0,0,0,0,0
1600,13639.9,0,0,0,0,0,0
1650,13520,0,0,0,0,0,0
1700,14147.7,0,0,0,0,0,0
1750,14648.2,0,0,0,0,0,0
1800,14860.6,0,0,0,0,0,0
1850,14301,0,0,0,0,0,0
1900,13650.5,0,0,0,0,0,0
1950,13824.3,0,0,0,0,0,0
2000,14252,0,0,0,0,0,0
2050,14205.2,0,0,0,0,0,0
2100,14424.5,0,0,0,0,0,0
2150,14499.8,0,0,0,0,0,0
2200,14831.5,0,0,0,0,0,0
2250,15358.5,0,0,0,0,0,0
2300,15789.7,0,0,0,0,0,0
2350,16275.8,0,0,0,0,0,0
2400,16307.6,0,0,0,0,0,0
2450,16246.3,0,0,0,0,0,0
2500,16801.2,0,0,0,0,0,0
2550,16584.8,0,0,0,0,0,0
2600,15635.1,0,0,0,0,0,0
2650,15519,0,0,0,0,0,0
2700,15481.1,0,0,0,0,0,0
