snapshot,fine_JJ,fine_divJ2,fine_curlJ2,fine_JdotDivJ,fine_J4,fine_stateSq,coarse_JJ,coarse_divJ2,coarse_curlJ2,coarse_JdotDivJ,coarse_J4,coarse_stateSq
18,0.147724,0.000229979,0.00722589,-0.000104917,0.0229853,0.000244141,2.29636,0.000857256,0.0352235,-0.00040424,5.36111,0.00195312
19,0.149639,0.00022926,0.00732629,-0.000103581,0.0237036,0.000244141,2.32543,0.000906701,0.0399628,-0.000277908,5.51212,0.00195312
20,0.0270865,0.000220977,0.00773506,-0.000107326,0.000949628,0,0.362825,0.000909894,0.0417208,-0.000305513,0.148448,0
21,0.0267709,0.000224208,0.0073939,-0.000103763,0.000923656,0,0.360314,0.000867979,0.0380329,-0.000229452,0.145211,0
22,0.0268734,0.000228775,0.00756826,-0.000109487,0.000920803,0,0.360571,0.00085341,0.0428852,-0.000259967,0.14376,0
23,0.0260047,0.00022874,0.00719841,-0.00010971,0.000862416,0,0.348541,0.000944711,0.0353408,-0.000356368,0.135119,0
24,0.0263387,0.000239901,0.00755045,-0.000111011,0.000890085,0,0.354118,0.000865621,0.0425401,-0.000233288,0.140493,0
25,0.0264696,0.00022926,0.0074336,-0.000105856,0.000895788,0,0.354592,0.000914429,0.0361811,-0.000201652,0.140768,0
26,0.02724,0.000232337,0.00755506,-0.000102254,0.000942927,0,0.366461,0.000904145,0.038851,-0.000233743,0.147419,0
27,0.0272911,0.000235052,0.00764604,-0.000110629,0.000951668,0,0.366031,0.00087746,0.0404191,-0.000241966,0.15077,0
28,0.0264483,0.000242923,0.00740677,-0.000121103,0.000891362,0,0.354075,0.000959326,0.038877,-0.000386257,0.140438,0
29,0.0251488,0.000233456,0.0072744,-0.000115545,0.000800549,0,0.33461,0.000840725,0.0346617,-0.000229484,0.124282,0
30,0.0253774,0.000227641,0.00742058,-0.000110516,0.00083122,0,0.338324,0.000828596,0.0398501,-0.000198658,0.129838,0
31,0.0253312,0.000220687,0.00753744,-0.000107442,0.000834405,0,0.336398,0.000853618,0.0365524,-0.000314557,0.128175,0
32,0.0245107,0.000226205,0.00730226,-0.000108748,0.000757096,0,0.325102,0.000928211,0.0367468,-0.000313963,0.117481,0
33,0.0239209,0.000232657,0.00726062,-0.000111325,0.000746119,0,0.316255,0.000815187,0.0355945,-0.000320953,0.112862,0
34,0.0237331,0.000223576,0.0074034,-0.00010225,0.000733958,0,0.3119,0.00085124,0.0398562,-0.000203585,0.110026,0
35,0.0243351,0.000237036,0.00740905,-0.000112316,0.00076685,0,0.320242,0.00087941,0.0361381,-0.00032849,0.114255,0
36,0.0257472,0.00023432,0.00755912,-0.00011827,0.000857568,0,0.343033,0.000820696,0.0413585,-0.000223276,0.132249,0
37,0.0262538,0.000224131,0.00738475,-0.000104139,0.000877312,0,0.350618,0.000762202,0.0368061,-0.000218641,0.137888,0
38,0.0268927,0.000232104,0.00766542,-0.000106512,0.000937554,0,0.36029,0.000821624,0.0419819,-8.531e-05,0.148,0
39,0.0274221,0.0002318,0.00741149,-0.000109645,0.000951296,0,0.370878,0.000859699,0.0364364,-0.000280323,0.153082,0
