backend_label,actual_backend,L,profile,arm,seed,dx,dy,dz,n,tick,source_real,source_imag,source_abs,div_real,div_imag,div_abs,occupancy,global_charge,removed_since_last,cumulative_removed,history_evaporation,history_other,history_required,history_enabled,toggles_valid,event_valid,source_valid,field_valid,execution_valid
wsl2_cuda,gpu,64,infrared,coupled,5,1,0,0,1,12,0.012062036398052672,-0.2446647169379311,0.24496186731078348,0.0014123160330430395,-0.028555515622957561,0.028590419882718821,121100,284,4411,141044,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,5,1,0,0,1,13,0.011447142581767992,-0.23199193497539933,0.23227418058604196,0.0015968632414636618,-0.032296546688894201,0.03233600006555945,117297,229,3803,144847,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,5,1,0,0,1,14,0.010772255247377859,-0.22102991562526403,0.22129226169124394,0.0017856789472835142,-0.036124296738450863,0.036168404224549679,114070,228,3227,148074,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,5,1,0,0,1,15,0.010366965337122506,-0.21139250868057333,0.21164656079550967,0.0019776031347292478,-0.04001748141982775,0.040066316693012229,111266,194,2804,150878,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,5,1,0,0,1,16,0.0098559890099927591,-0.20304088446863633,0.20327995790330936,0.0021716870690066388,-0.043955693439262943,0.044009308225103405,108868,142,2398,153276,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,0,0.031250000000000007,-0.63610836328225195,0.63687550772315416,0,0,0,262144,0,0,0,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,1,0.02840123942688556,-0.57231043365427514,0.57301471435777962,2.5647010037551834e-05,-0.00052205688249716748,0.00052268648125480311,236351,-137,25793,25793,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,2,0.026342502443818725,-0.51718998065058519,0.517860409299992,7.4520708424673671e-05,-0.0015121355132420994,0.0015139706557235719,215024,48,21327,47120,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,3,0.02406159057074634,-0.47157316635035978,0.47218662768284569,0.00014477458734557587,-0.0029218199654509444,0.0029254045176092896,197892,110,17132,64252,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,6,1,0,0,1,4,0.022356667112131866,-0.43229326641524957,0.43287098395749352,0.00023431116481689951,-0.0047091469785478087,0.0047149726391065953,183544,278,14348,78600,0,0,0,0,1,1,1,1,1
