cluster_id,max_age_ticks,max_total_energy
607,300,3.11616
606,350,2.28539
605,300,2.0464
604,300,0.500168
603,350,5.79469
602,350,2.15531
601,300,0.608328
600,300,2.26128
599,300,1.0452
598,300,11.8938
597,300,0.652565
596,300,1.02597
595,300,2.1212
594,300,0.909042
593,350,1.71609
592,300,2.60474
591,300,0.939618
590,300,1.13095
589,300,1.18544
588,300,1.36122
587,300,2.92423
586,300,1.75987
585,350,3.37284
584,300,1.79682
583,250,0.890108
582,350,0.763784
581,350,1.08541
580,350,2.32602
579,350,2.96818
578,350,1.15316
577,400,2.85399
576,350,2.1135
575,350,2.97139
574,350,2.0573
573,350,2.93735
572,350,1.30008
571,350,9.68859
570,350,2.79228
569,350,1.19942
568,200,0.421024
567,350,0.807883
566,350,2.18095
565,350,1.15816
564,350,11.4563
563,350,1.13378
562,350,0.789287
561,350,0.713139
560,350,1.38318
559,350,0.740007
558,350,1.39667
557,350,2.61411
556,350,2.82654
555,350,1.44657
554,350,1.13158
553,350,0.886169
552,250,1.11163
551,350,7.64114
550,350,1.17506
549,350,1.20525
548,350,1.29586
547,300,0.478772
546,350,1.78662
545,350,1.51035
544,300,0.696876
543,350,1.3358
542,350,10.5705
541,400,1.87296
256,550,0.878602
255,550,1.31867
254,450,1.41431
253,550,6.35735
252,500,0.504583
251,550,1.27404
250,550,1.28459
249,500,0.721519
248,550,0.87982
247,550,1.36602
246,550,2.5639
245,450,2.01868
244,550,1.496
243,550,0.640339
242,550,3.33908
241,550,0.709118
240,550,8.92086
239,550,1.42931
238,550,2.7316
237,550,2.39585
236,550,0.961512
235,600,2.37595
234,550,1.67353
233,550,0.601621
232,550,2.6037
231,550,4.01808
230,550,3.49633
229,550,0.841274
228,550,5.71091
227,550,1.39258
226,550,0.833057
225,550,1.64096
224,550,3.38767
223,550,1.0917
222,550,1.06767
221,550,1.96516
220,550,0.73117
219,550,1.20819
218,550,1.67357
217,550,2.32643
216,550,0.853198
215,550,0.641468
214,600,0.859809
213,600,3.59392
212,500,0.617186
211,550,1.21659
210,550,0.792594
209,550,2.21342
208,550,2.07444
207,550,1.57694
206,500,0.814013
205,550,2.155
204,550,1.42319
203,550,1.86914
202,600,2.64775
201,650,4.09738
200,300,0.530497
199,600,1.61897
198,600,18.1242
197,600,1.07062
196,600,0.688516
195,600,1.19556
194,600,2.08682
193,600,8.37798
192,600,0.884301
191,600,0.667437
190,600,0.919085
189,600,4.19554
188,600,22.8181
187,550,2.26269
186,600,1.00413
185,600,1.44259
184,600,0.807826
183,600,1.95475
182,600,1.50159
181,600,6.76572
180,450,0.37427
179,600,0.953099
178,450,0.99744
177,600,1.74276
176,600,2.10781
175,600,2.67848
174,600,2.6477
173,600,1.05769
172,600,1.38945
171,600,1.703
169,600,2.03691
168,600,0.801233
167,600,3.3702
166,650,2.82519
165,600,3.57518
164,600,2.56942
163,600,0.997424
162,600,2.41688
161,600,5.77268
160,600,1.80847
159,600,7.01083
158,600,0.562936
157,600,0.671843
156,600,1.72282
155,600,2.34173
154,650,1.12344
153,650,1.4376
152,650,22.1434
151,700,1.61496
150,600,2.36951
149,650,1.94398
148,650,1.27078
147,650,0.897777
146,650,1.6755
145,650,0.884326
144,650,2.01312
143,650,2.41201
142,650,2.3576
141,650,1.06601
140,650,1.1802
139,450,0.663648
138,650,3.92029
137,650,1.1336
136,700,2.19219
135,650,3.91436
134,650,2.71418
133,700,2.88938
132,650,0.930877
131,700,2.03285
130,650,0.77009
129,650,1.38528
128,700,3.55322
127,650,1.2963
58,800,1.24317
57,800,1.10837
56,800,2.67501
55,800,1.18329
54,800,1.61946
53,800,2.73711
52,850,1.38916
51,850,1.83821
50,850,1.00948
49,850,2.52614
48,850,1.25643
47,800,0.920331
46,850,9.212
45,850,2.4436
44,850,1.20701
43,850,0.950393
42,850,1.72616
41,850,1.02671
40,900,2.75407
39,900,0.831348
38,900,4.91884
37,900,1.15423
36,900,1.40804
35,900,1.38554
34,900,3.71005
33,900,1.38156
32,750,1.36707
31,900,5.50567
30,900,3.68885
29,900,1.03081
12,950,3.55552
11,900,3.51924
10,950,2.36458
9,900,2.43137
8,950,3.28472
7,900,4.85825
6,900,1.12982
5,900,2.62197
4,900,1.41881
3,900,1.1531
2,900,1.04213
1,900,2.87643
0,900,2.92321
13,900,1.11762
14,900,4.68439
15,950,5.08721
16,900,1.84642
17,700,0.631689
18,650,1.4561
19,900,1.99977
20,900,6.87627
21,900,1.29889
22,900,1.75557
23,900,3.23423
24,400,1.2892
25,900,2.66154
26,900,1.26166
27,900,2.00278
28,900,1.12411
59,850,2.31417
60,800,6.76007
61,800,0.789016
62,800,1.04643
63,800,1.47426
64,800,3.98281
65,850,5.27627
66,800,2.345
67,800,4.08284
68,800,2.38347
69,800,1.02324
70,850,2.7751
71,800,1.96318
72,800,17.3126
73,800,4.05921
74,350,0.553522
75,750,3.32585
76,800,1.1689
77,750,1.62405
78,750,0.68587
79,750,0.681025
80,750,2.1558
81,800,1.5693
82,750,0.973227
83,750,1.16983
84,800,0.890561
85,750,0.954452
86,750,0.887361
87,750,0.890483
88,750,3.06071
89,700,1.17956
90,750,2.35029
91,750,4.01913
92,750,0.935713
93,700,1.49802
94,700,1.28047
95,550,1.06573
96,700,4.40827
97,750,4.11057
98,700,12.918
99,750,1.21279
100,700,2.25637
101,750,1.87807
102,700,1.83499
103,650,0.591072
104,700,1.5534
105,700,3.70344
106,700,1.21941
107,700,1.76268
108,750,3.47923
109,700,0.928444
110,700,1.26023
111,700,1.87768
112,700,1.02181
113,700,0.841546
114,700,1.42002
115,700,3.3061
116,700,1.46145
117,700,2.12591
118,700,0.902241
119,700,2.03873
120,700,3.92999
121,700,1.49062
122,700,1.02247
123,650,1.82476
124,650,0.919258
125,700,1.64246
126,650,1.96533
257,550,2.25517
258,550,3.75817
259,550,1.00073
260,550,1.85099
261,550,0.625964
262,500,0.850382
263,550,2.7673
264,500,5.60802
265,500,3.12656
266,500,0.899191
267,500,3.40454
268,500,0.889401
269,500,0.651556
270,500,1.55727
271,500,2.65274
272,550,3.41869
273,500,1.0175
274,500,3.41779
275,350,0.424704
276,550,1.19861
277,550,2.61294
278,500,1.80788
279,500,1.93868
280,500,1.00871
281,350,0.627008
282,500,7.62695
283,500,1.7048
284,500,4.1056
285,550,1.86418
286,500,1.07479
287,550,2.16891
288,550,7.78809
289,500,1.21866
290,550,5.74473
291,550,2.58229
292,550,2.74894
293,500,2.40669
294,500,1.33368
295,500,0.872318
296,500,4.23603
297,500,1.61842
298,250,0.527588
299,250,0.383805
300,500,6.57605
301,500,4.47156
302,500,0.796934
303,550,21.1986
304,500,1.35053
305,550,3.00615
306,500,0.824138
307,500,1.11054
308,500,3.11094
309,500,1.79389
310,450,0.754088
311,500,8.06065
312,500,0.881845
313,500,7.62571
314,500,7.59514
315,550,3.95634
316,500,0.528985
317,500,6.76735
318,500,1.72598
319,400,1.33818
320,500,8.43863
321,550,1.86101
322,500,1.61373
323,500,1.95675
324,500,3.87403
325,500,0.506231
326,500,3.164
327,500,4.11139
328,500,1.47428
329,500,4.29632
330,500,12.7742
331,500,3.68826
332,450,1.1407
333,150,0.216974
334,500,1.04139
335,500,5.10718
336,500,1.59786
337,500,1.6957
338,500,1.01194
339,550,6.69335
340,500,1.02417
341,550,3.17808
342,500,1.27363
343,500,21.6519
344,500,1.67145
345,500,0.953455
346,500,0.937114
347,500,2.8526
348,450,1.42655
349,400,0.884618
350,450,1.07165
351,450,1.20379
352,400,0.476395
353,450,1.2596
354,450,1.49802
355,450,0.864158
356,500,2.08953
357,450,1.79546
358,450,0.936736
359,350,1.05254
360,450,2.90736
361,450,0.895408
362,450,4.87516
363,450,1.30318
364,450,2.02804
365,450,1.49379
366,450,10.3555
367,450,3.86326
368,500,0.570257
369,450,0.886327
370,500,2.57933
371,450,0.775418
372,450,0.787724
373,450,0.65227
374,500,1.33059
375,450,1.02757
376,500,0.795533
377,450,0.767751
378,450,0.716393
379,450,2.17491
380,450,1.31279
381,450,2.72955
382,450,2.48755
383,450,1.41845
384,450,1.56413
385,500,18.1737
386,500,2.80836
387,450,4.13526
388,450,0.730099
389,450,1.35098
390,450,3.11558
391,450,1.45249
392,450,4.99774
393,450,3.0615
394,400,0.86431
395,450,1.0711
396,450,1.66861
397,100,0.760789
398,450,1.2173
399,450,0.87037
400,300,1.26393
401,450,2.86596
402,450,1.47368
403,450,2.64959
404,450,2.89936
405,450,11.1301
406,450,2.18724
407,500,1.20564
408,450,1.52531
409,450,2.47008
410,450,0.916794
411,500,2.84444
412,450,1.89914
413,500,2.57337
414,450,0.750646
415,450,2.07116
416,500,15.1077
417,450,1.15375
418,450,1.08535
419,450,2.59976
420,450,0.857115
421,450,4.66785
422,450,0.703567
423,500,2.33675
424,450,2.76314
425,400,2.65592
426,400,0.48187
427,400,2.87495
428,400,1.01549
429,400,9.12878
430,400,1.9939
431,400,3.09207
432,400,1.42386
433,400,5.02077
434,400,1.79198
435,400,0.598651
436,400,2.40154
437,400,1.31508
438,450,1.66034
439,400,1.1575
440,400,1.76785
441,400,4.02429
442,400,0.70803
443,400,2.31064
444,400,3.07028
445,450,4.20602
446,400,2.45263
447,400,2.10341
448,400,2.13749
449,400,1.24608
450,300,0.603803
451,400,1.62579
452,400,1.12843
453,400,0.825492
454,400,1.46881
455,400,1.08638
456,400,1.82592
457,400,2.68842
458,400,1.65185
459,400,0.940406
460,400,1.41764
461,400,3.74185
462,450,1.01101
463,400,5.53439
464,400,3.74598
465,250,1.1138
466,400,1.79384
467,400,7.99014
468,400,0.7875
469,400,1.03473
470,400,3.09151
471,400,5.56379
472,400,2.01682
473,400,1.84993
474,400,0.663567
475,400,1.01132
476,450,9.28851
477,400,1.00115
478,400,1.56689
479,400,1.36346
480,400,2.7701
481,400,0.661685
482,400,2.6305
483,400,1.09555
484,450,1.49385
485,400,1.35381
486,450,1.35448
487,400,1.17167
488,400,1.14081
489,300,0.657781
490,400,1.21675
491,400,2.56894
492,400,3.55555
493,350,0.569136
494,400,2.63441
495,350,2.50763
496,350,2.78565
497,350,0.77453
498,350,3.28866
499,400,2.1768
500,350,1.72438
501,400,1.64607
502,350,1.85124
503,350,1.25155
504,350,1.54126
505,350,1.00477
506,350,1.23154
507,350,2.05795
508,350,0.228856
509,350,3.69812
510,350,3.13823
511,350,1.14476
512,350,0.561333
513,350,5.37184
514,350,2.40971
515,400,2.02617
516,350,1.28617
517,350,1.47708
518,350,1.01673
519,400,2.28587
520,300,0.797459
521,350,1.2134
522,350,1.13904
523,350,1.50731
524,400,1.23784
525,350,0.964048
526,350,4.16812
527,350,1.88899
528,400,3.24555
529,350,2.0927
530,400,2.71971
531,350,0.839484
532,400,1.70133
533,400,1.39506
534,350,3.37346
535,350,1.525
536,400,10.6322
537,350,0.890393
538,350,1.23268
539,350,0.719932
540,350,2.45879
1109,150,2.64728
1110,100,2.10217
1111,100,1.15274
1112,100,1.58141
1113,100,1.46235
1114,100,3.59301
1115,100,1.05915
1117,100,0.836664
1118,100,0.437253
1119,100,0.954542
1120,100,5.68868
1121,100,2.63038
1122,100,2.03376
1123,100,0.888244
1124,100,1.48264
1125,100,0.624799
1127,100,1.38584
1128,100,0.632104
1129,100,3.41258
1130,100,4.75309
1131,100,1.11259
1132,100,0.617918
1133,100,2.35087
1134,100,0.60021
1135,100,0.795758
1136,100,0.771321
1137,100,1.65738
1138,100,1.59797
1139,100,6.19209
1140,150,0.588654
1141,100,8.35692
1142,100,0.802436
1143,100,1.43635
1144,100,3.88698
1145,100,3.19683
1146,100,3.40454
1147,100,1.54693
1148,100,0.986782
1149,100,0.862434
1150,100,9.27696
1151,100,0.654167
1153,100,2.4685
1154,100,1.67869
1155,100,3.55012
1156,100,19.0303
1157,100,3.34739
1158,100,0.802565
1159,150,1.14896
1160,100,5.09186
1161,100,4.02562
1162,100,0.724986
1163,100,0.647096
1164,100,2.10702
1165,100,1.05268
1166,100,5.34191
1167,100,2.29261
1168,100,1.64016
1169,100,1.09823
1170,100,0.754739
1171,100,1.88959
1172,100,1.45124
1173,100,0.619103
1174,100,2.06947
1175,100,0.92176
1176,100,1.55758
1177,100,0.334653
1178,100,1.68085
1179,100,0.442143
1180,100,8.87833
1181,150,1.55196
1182,100,1.75154
1183,100,1.02949
1184,100,1.27389
1185,100,0.478363
1186,150,2.01815
1187,100,3.60129
1188,100,5.80448
1189,100,1.64414
1190,100,0.631965
1191,100,0.535192
1192,100,3.09565
1193,100,0.948254
1194,100,1.01416
1195,100,0.498989
1196,100,2.97137
1197,100,0.821907
1199,100,2.96955
1200,150,2.13109
1201,100,2.85204
1202,100,1.84433
1203,100,0.955835
1204,100,2.64753
1205,150,1.87021
1206,100,1.01676
1208,100,0.827178
1209,100,2.45141
1210,100,0.615442
1211,100,0.656206
1212,100,2.043
1213,100,7.33809
1214,100,1.1708
1215,100,0.808337
1216,100,1.39246
1217,100,3.64667
1220,100,0.889666
1225,100,0.627473
1277,100,1.0151
1284,100,1.13096
1285,100,2.47089
1298,100,1.05255
1304,100,2.26739
1314,100,1.75832
1318,100,0.845006
1320,100,1.63455
1330,100,3.47652
1341,100,3.12529
1346,100,2.46778
1354,100,2.00809
1359,100,1.965
1369,100,1.89353
1370,100,4.34448
1376,100,3.30756
1381,100,7.41755
1383,100,3.01182
1389,100,1.71235
1396,100,1.29763
1404,100,1.92695
1406,100,1.60747
1412,100,1.18246
1414,100,3.28462
1421,100,3.40529
1427,100,2.25115
1432,100,1.3277
1440,100,1.4668
1441,100,1.71734
1447,100,2.71467
1448,100,2.36036
1453,100,2.21966
1456,100,2.41061
1464,100,5.50326
1469,100,1.43426
1477,100,3.19209
1496,100,0.648583
1503,100,3.36437
1510,100,2.69375
1512,100,3.09247
1514,100,5.22493
1528,100,1.89355
1532,100,0.552465
1533,100,3.09063
1539,100,2.52885
1540,100,1.76769
1554,100,1.18625
1562,100,2.60915
1569,100,1.4188
1576,100,6.19122
1579,100,0.913677
1580,100,2.28575
1583,100,2.21893
1591,100,2.13401
1592,100,1.54438
1614,100,3.66041
1617,100,1.04956
1624,100,1.12877
1628,100,1.3654
1629,100,0.975476
1633,100,1.30177
1652,100,1.25542
1653,100,16.1091
1654,100,1.06797
1661,100,6.67458
1666,100,1.18572
1678,100,0.636918
1691,100,3.57027
1698,100,2.57413
1703,100,0.739401
1760,100,3.3068
1781,100,2.4767
1784,100,1.0008
1790,100,5.68998
1794,100,2.44396
1802,100,5.41943
