cluster_id,max_age_ticks,max_total_energy
2366,100,2.73775
2365,100,0.825438
2364,100,1.06589
2363,100,1.51577
2362,100,3.65613
2361,100,2.30634
2359,100,17.0609
2357,100,2.24254
1108,400,95.7292
1107,400,38.8865
1106,350,1.44886
1105,400,10.8128
1104,350,0.845521
1103,400,5.7767
1102,400,2.66893
1101,400,11.3279
1100,400,4.37959
1099,400,1.59327
1098,350,4.60189
1097,400,12.8821
1096,400,0.937206
1095,400,1.4604
1094,150,0.559933
1093,400,4.37377
1092,400,51.617
1091,200,0.348678
1090,400,4.34627
1089,350,0.910638
1088,400,0.556169
1087,400,2.7252
1086,400,1.99364
1085,400,0.907489
1084,400,1.92256
1083,400,1.84739
1082,350,1.36707
1081,350,3.29405
1080,400,7.94331
1079,400,2.09292
1078,300,1.27854
1077,400,4.53981
1076,400,14.3621
1075,400,2.60092
1074,400,1.85223
1073,400,1.15893
1072,400,12.9806
1071,350,4.83018
1070,400,2.34276
1069,400,1.76205
1068,400,1.06097
1067,400,1.21444
1066,400,1.11541
1065,400,1.21951
1064,350,1.7211
1063,400,1.77144
1062,350,4.18933
1061,350,4.23422
1060,400,2.23761
1059,400,8.66636
1058,400,13.1893
1057,350,0.859186
1056,400,2.59378
1055,400,1.18926
1054,400,2.91358
1053,350,2.18058
1052,400,0.887733
1051,100,0.626108
1050,350,1.57746
1049,400,5.18484
1048,400,3.44055
1047,350,6.18217
1046,350,1.78935
1045,400,4.59581
1044,400,3.88854
1043,400,1.90763
1042,400,1.42187
1041,450,1.14964
1040,400,1.93861
1039,450,1.97536
1038,450,2.03801
1037,400,3.42431
1036,100,0.812687
1035,450,3.70201
1034,450,1.92015
1033,450,1.43212
1032,300,1.31265
1031,300,0.311445
1030,450,1.43938
1029,400,1.04826
1028,450,2.07586
1027,350,6.83509
1026,400,2.44848
1025,450,0.783881
1024,400,1.18054
1023,450,15.4734
1022,400,1.02767
1021,450,2.28297
1020,450,3.52775
1019,350,2.1029
1018,450,0.982466
1017,450,3.27719
1016,450,2.40296
1015,400,2.16417
1014,450,0.973951
1013,400,1.49137
1012,450,1.92912
1011,450,1.21378
1010,450,30.4802
1009,450,1.36041
1008,450,0.807936
1007,450,3.48872
1006,450,1.94103
1005,450,1.5794
1004,450,52.2932
1003,450,1.73692
1002,450,3.06404
1001,450,7.17788
1000,450,1.22854
999,400,0.714926
998,400,0.561261
997,450,3.1033
996,450,1.00825
995,450,1.44213
994,400,4.28003
993,450,6.767
992,400,1.42572
991,450,2.68396
990,450,1.76006
989,450,2.59317
988,450,0.483939
987,450,0.678326
986,250,0.688146
985,450,11.1131
984,400,2.31602
983,450,0.969664
982,450,1.85928
981,400,2.28022
980,450,298.744
979,400,0.847147
978,450,0.770245
977,450,2.03468
976,450,3.49908
975,400,1.01715
974,450,11.3813
973,450,0.991956
972,450,9.21628
971,450,9.46384
970,450,3.29189
969,450,0.780901
968,450,2.84738
967,450,2.79811
966,450,2.85127
965,450,4.35314
964,400,1.6708
963,450,1.01652
962,450,3.72718
961,400,2.32758
960,450,0.491819
959,450,0.77717
958,450,2.59752
957,450,4.64032
956,450,1.86532
955,400,5.62005
954,450,1.42269
953,450,1.41199
952,400,0.696657
951,450,1.12785
950,450,3.67316
949,400,1.14589
948,400,1.93121
947,450,2.40459
946,450,1.43528
945,400,1.27969
944,400,0.747743
943,450,7.17535
942,450,2.14747
941,450,0.619871
940,450,1.72217
939,450,2.86636
938,450,4.69364
937,450,7.71762
936,450,1.30196
935,450,1.16507
934,400,1.11577
933,450,4.79862
932,400,1.37116
931,450,4.02327
930,500,1.42128
929,450,1.74661
928,500,1.40825
927,500,4.12081
926,500,8.49536
925,450,1.91964
924,500,1.34835
923,300,0.689134
922,500,1.1415
921,500,0.967597
920,500,0.775956
919,500,1.0456
918,500,2.10806
917,500,1.21833
916,450,2.9211
915,400,0.624456
914,450,0.942614
913,500,1.68203
912,500,5.17511
911,500,1.66465
910,500,1.04982
909,500,3.72455
908,500,1.96019
907,500,4.0636
906,500,2.88787
905,500,2.24569
904,500,1.34163
903,450,0.410103
902,500,3.52399
901,500,0.681444
900,450,1.17485
899,500,1.07054
898,500,4.3424
897,350,5.9786
896,500,1.09556
895,500,0.738781
893,500,3.13448
892,500,4.97235
891,450,4.87175
890,500,1.77196
889,500,0.926135
888,500,1.78602
887,500,3.4919
886,500,3.73705
885,500,1.54092
884,150,0.732868
883,500,0.884429
882,500,1.17638
881,500,10.8547
880,500,3.51813
879,500,4.97988
878,500,24.2015
877,500,0.97012
876,500,1.71239
875,500,1.06202
874,500,0.839579
873,500,0.999578
872,500,1.42479
871,450,0.808466
870,500,11.4236
869,500,0.882468
868,500,1.22128
867,500,1.04838
866,450,4.85149
865,500,6.95777
864,500,2.47614
863,450,16.55
862,500,8.20434
861,500,14.1599
860,500,6.2117
859,500,3.33218
858,500,0.802683
857,450,1.83267
856,500,3.20519
855,500,6.27552
854,450,5.16894
853,450,2.42116
852,500,18.2523
851,450,3.26352
850,500,1.42727
849,500,1.056
848,500,2.8102
847,500,4.31686
846,500,1.89641
845,500,3.14277
844,500,1.26246
843,500,2.95821
842,400,2.58262
841,500,1.13169
840,450,4.26128
839,500,6.97831
838,500,1.13457
837,500,4.67901
836,400,0.601041
835,500,1.28171
834,500,83.0899
833,500,15.0759
832,500,11.4235
831,550,3.04325
830,500,1.04596
829,550,1.95229
828,500,2.23709
827,550,3.19843
826,500,2.28106
825,550,2.02684
824,200,0.814074
823,550,3.83666
822,550,2.82931
821,500,3.33998
820,550,6.9214
819,550,2.31245
818,150,0.575072
817,450,0.892461
816,550,7.44636
815,550,4.65109
814,550,1.58234
813,550,10.895
812,550,1.1303
811,550,3.99032
810,550,4.02609
809,500,1.76809
808,450,3.85776
807,550,4.23907
806,550,1.35161
805,550,6.16082
804,550,4.16657
803,550,8.47585
802,550,2.43297
801,550,2.88591
800,550,4.19047
799,550,44.7843
798,500,0.48226
797,500,2.14633
796,550,2.26294
795,550,1.39302
794,550,1.46711
793,500,4.84321
792,550,1.16797
791,550,1.87037
790,550,1.56272
789,550,23.9846
788,150,2.16443
787,550,5.74123
786,550,160.936
785,500,2.63574
784,550,2.34289
783,550,1.27311
782,500,0.674396
781,550,9.36436
780,550,1.34768
779,550,1.95195
778,550,24.4515
777,550,1.57223
776,550,1.4014
775,500,0.797178
774,550,3.45457
773,100,2.38996
772,550,3.20998
771,550,2.38974
770,550,1.26133
769,550,0.860219
768,550,9.43872
767,550,1.9106
766,550,2.07334
765,550,13.2775
764,550,1.15446
763,450,1.43509
762,500,2.85372
761,500,1.73699
760,550,1.04076
759,550,38.807
758,500,1.44157
757,550,1.61296
756,550,26.3706
755,550,1.36767
754,550,32.0971
753,450,2.16739
752,550,8.25246
751,550,1.96695
750,550,3.07458
749,550,6.79962
748,550,3.64324
747,500,2.83326
746,550,1.99673
745,500,1.69335
744,350,1.23624
743,550,20.6859
742,550,4.21384
741,550,2.14723
740,450,1.48833
739,550,1.68462
738,500,1.59593
737,550,2.21806
736,550,1.92084
735,550,7.48146
734,550,1.02206
733,500,3.74548
732,550,12.1638
731,550,3.44943
730,550,16.7227
729,500,5.14438
728,550,4.52479
727,550,2.08888
726,550,1.27976
725,550,0.811976
724,550,3.20503
723,550,1.75582
722,500,0.800873
721,550,10.5292
720,500,1.50958
719,550,8.50331
718,550,54.1942
717,300,0.583487
716,550,7.1099
715,550,1.36344
714,600,2.41098
713,550,1.33715
712,600,3.43128
711,600,1.30263
710,600,7.77192
709,600,0.927667
708,600,4.96218
707,600,3.10323
706,600,14.9306
705,600,0.843764
704,600,3.75254
703,550,1.50549
702,600,1.47262
701,600,8.39013
700,600,3.45393
699,550,2.49618
698,600,2.20926
697,550,2.12604
696,550,1.73709
695,600,22.5559
694,600,4.70068
693,550,1.53384
692,600,2.49817
691,600,1.52094
690,600,2.96148
689,600,1.32986
688,600,2.49889
687,550,0.877305
686,600,8.31268
685,600,1.58347
684,600,26.0592
683,600,1.45277
682,600,2.03537
681,600,7.03151
680,600,4.97224
679,600,9.40597
678,600,2.59864
677,550,1.92653
676,500,3.68675
675,600,1.90818
674,600,0.83849
673,600,0.661976
672,550,3.8947
671,600,1.04147
670,600,2.96369
669,600,1.21358
668,600,2.93578
667,600,2.33819
666,600,1.37836
665,500,1.46263
664,550,0.810331
663,600,1.23149
662,600,103.669
661,600,4.10529
660,600,1.30737
659,600,2.68092
658,600,1.48657
657,600,1.1636
656,600,10.911
655,600,2.62061
654,600,1.78318
653,550,3.05266
652,600,83.0387
651,600,9.39799
650,600,1.93294
649,600,2.56278
648,600,3.10378
647,600,1.48589
646,600,1.98738
645,100,0.178597
644,600,1.54386
643,600,4.04741
642,600,18.1478
641,600,2.44027
640,400,0.699232
639,600,3.57514
638,500,3.43808
637,600,3.99973
636,600,1.8284
635,600,2.62041
634,600,7.54037
633,600,57.1928
632,600,7.68255
631,600,2.70997
630,550,3.04892
629,550,4.89577
628,550,0.453802
627,600,3.87483
626,600,8.1375
625,600,7.96849
624,600,2.62045
623,450,0.951134
622,600,2.47329
621,600,17.8734
620,550,1.20135
619,600,2.01619
618,600,1.18294
617,600,16.6026
616,500,1.36363
615,600,7.09262
614,400,0.849715
613,600,1.60021
612,550,0.666469
611,600,3.70765
610,550,2.26616
609,550,3.06698
608,600,2.60083
607,600,1.18031
606,600,3.04404
605,550,2.54323
604,600,4.1806
603,600,6.12593
602,600,9.24608
601,600,1.44395
600,600,1.32278
599,600,3.60426
598,600,2.42798
597,550,1.12137
596,600,4.26279
595,550,1.22903
594,550,2.14106
593,600,10.4634
592,600,2.65377
591,600,3.39507
590,550,2.64474
589,550,1.71052
588,600,1.05398
587,600,4.3333
586,600,29.8997
585,600,1.07303
584,600,36.0493
583,500,0.560576
582,600,1.86426
581,600,3.09708
580,600,2.94083
579,600,25.8328
578,550,2.19213
577,600,1.44853
576,600,57.229
575,600,2.04311
574,600,1.53435
573,650,4.71538
572,600,1.46855
571,150,1.6429
570,650,17.8056
569,600,1.32346
567,600,1.57185
566,550,5.70992
565,600,0.99198
564,650,3.69183
563,650,1.45283
562,650,1.47478
561,650,10.8823
560,650,1.84128
559,650,31.9621
558,600,1.15967
557,600,3.4929
556,550,4.81205
555,400,0.550119
554,650,21.1212
553,650,1.66194
552,650,1.14733
551,650,1.79874
550,650,2.96877
549,650,4.25158
548,600,20.7624
547,650,1.74203
546,600,8.42947
545,600,2.43336
544,500,0.717838
543,650,2.32145
542,600,3.58842
541,650,0.874372
256,800,1.20482
255,600,1.25605
254,800,1.43625
253,750,2.29645
252,800,271.429
251,800,1.05311
250,800,3.38229
249,750,0.621981
248,800,2.97049
247,800,0.816628
246,750,6.44627
245,800,1.00894
244,800,1.21869
243,800,1.25722
242,800,1.73882
241,800,3.081
240,800,1.76971
239,800,5.59699
238,800,2.00505
237,800,2.2796
236,700,0.78748
235,750,0.91694
234,800,1.58525
233,700,1.2846
232,750,1.22619
231,850,1.88876
230,800,0.778191
229,850,18.3999
228,800,1.41231
227,850,2.08926
226,800,1.27549
225,800,1.42114
224,850,4.56012
223,800,1.98003
222,850,1.49945
221,850,3.63064
220,800,1.05666
219,850,1.6064
218,750,1.13704
217,850,1.44798
216,800,1.73736
215,850,1.45023
214,850,2.38667
213,850,1.6418
212,850,2.60411
211,800,1.62842
210,850,1.70253
209,850,1.27845
208,850,0.690664
207,850,2.79573
206,800,2.64581
205,850,2.55679
204,850,14.161
203,850,28.9676
202,150,0.797508
201,850,3.06332
200,850,0.780932
199,850,8.62128
198,850,22.2039
197,850,4.37808
196,750,1.26779
195,850,2.30229
194,850,1.42978
193,850,2.85279
192,850,3.30009
191,850,2.40814
190,900,1.27937
189,900,4.55902
188,900,2.77777
187,900,53.114
186,850,1.18073
185,900,2.17032
184,900,1.75054
183,900,15.0266
182,850,2.90345
181,900,55.434
180,900,2.53269
179,900,1.77674
178,900,1.28159
177,850,1.53787
176,900,6.22038
175,900,1.14416
174,900,4.0455
173,850,1.06191
172,900,47.5733
171,900,2.92446
170,900,1.13792
169,900,5.0039
168,900,2.26532
167,850,1.74359
166,900,2.36438
165,900,1.04545
164,900,1.25601
163,900,2.84215
162,900,1.58085
161,900,6.27256
160,900,1.68811
159,900,1.40932
158,900,0.816672
157,850,1.15845
156,900,5.92932
155,900,3.72119
154,900,1.41637
153,900,1.90852
152,850,5.40855
151,900,2.31223
150,900,1.06816
149,900,2.02316
148,900,1.73626
147,900,1.03292
146,900,15.5187
145,850,1.59958
144,950,1.71496
143,950,3.33318
142,950,2.28075
141,900,6.34748
140,950,2.09892
139,950,3.04263
138,850,1.93983
137,950,3.81819
136,950,5.16686
135,950,1.57168
134,900,2.07786
133,950,1.07705
132,900,2.78811
131,750,1.23082
130,900,3.38987
129,950,1.46946
128,950,4.4632
127,950,3.32141
58,1000,1.33022
57,1050,1.7914
56,1100,2.47563
55,1100,3.27243
54,1100,2.77533
53,950,0.72408
52,1100,2.52504
51,1100,1.72666
50,1050,1.13003
49,1100,5.62399
48,1100,5.1522
47,950,1.59814
46,1050,1.21357
45,1100,9.69661
44,1100,1.87213
43,1050,1.14686
42,1100,4.17262
41,800,1.33805
40,1050,0.967934
39,1100,3.10099
38,1100,2.83281
37,1100,1.709
36,200,0.745748
35,1100,5.477
34,1150,2.77884
33,1150,4.05509
32,1100,2.11669
31,1100,0.676459
30,1150,2.8697
29,1150,1.94184
12,950,0.953776
11,1150,4.29369
10,1150,5.99561
9,1150,29.8405
8,950,0.87914
7,1100,1.88972
6,1100,2.82325
5,1150,2.03793
4,1100,2.55873
3,1150,7.43643
2,1150,15.2067
1,1150,2.36269
0,1150,1.32925
13,1100,1.70358
14,1150,1.37941
15,1150,1.70782
16,1150,0.945949
17,1100,3.14814
18,1100,1.47111
19,1100,4.34232
20,1150,1.66521
21,1150,62.361
22,1150,12.846
23,1150,1.26489
24,1150,1.55253
25,1150,2.70096
26,1100,1.49626
27,1100,1.27598
28,1100,5.57448
59,1100,1.08175
60,1100,7.30001
61,1050,1.38948
62,1050,4.18471
63,1050,4.50024
64,1000,1.41695
65,1050,4.38943
66,400,1.39016
67,1050,6.19654
68,850,1.59877
69,1050,1.25147
70,1000,2.11824
71,1050,4.22183
72,1050,1.71715
73,1050,4.35822
74,1000,1.43972
75,1050,5.82641
76,1050,1.76522
77,1000,1.85334
78,1050,1.97143
79,1050,2.06688
80,1050,2.67338
81,950,0.808671
82,1050,3.70276
83,1000,3.20767
84,1000,4.69876
85,950,2.1997
86,1000,7.99825
87,1000,2.96212
88,1000,2.70132
89,1000,3.42412
90,1000,0.952877
91,1000,2.02712
92,1000,2.14661
93,950,1.26193
94,1000,1.27711
95,1000,7.74434
96,950,7.39325
97,850,1.80348
98,1000,4.71305
99,1000,5.20073
100,950,3.78584
101,1000,1.45943
102,1000,1.27874
103,1000,4.43429
104,950,1.02988
105,1000,1.33371
106,950,1.68341
107,1000,2.68674
108,1000,1.44094
109,1000,27.2126
110,1000,7.60245
111,950,6.96286
112,950,1.63262
113,950,3.00271
114,950,29.1949
115,950,1.01321
116,900,2.76233
117,950,3.59889
118,950,15.2226
119,950,1.80577
120,900,2.19877
121,900,1.92676
122,900,6.21992
123,950,3.33182
124,950,1.43031
125,950,1.01595
126,950,1.86116
257,800,3.74998
258,800,1.88419
259,750,1.08729
260,800,1.12163
261,800,2.46994
262,800,3.28809
263,750,3.32605
264,800,2.46691
265,800,2.51661
266,750,1.60963
267,800,2.73353
268,800,1.66139
269,800,6.8
270,800,1.3605
271,800,1.21457
272,800,3.94636
273,800,24.3256
274,800,2.53042
275,800,2.90999
276,750,2.9387
277,750,2.65842
278,800,2.17711
279,800,2.16925
280,750,0.832599
281,750,3.79675
282,800,2.07443
283,800,1.72142
284,800,2.94939
285,700,1.2914
286,800,2.49241
287,750,8.90921
288,750,2.56918
289,750,1.36755
290,700,1.06225
291,700,0.699871
292,700,3.31593
293,750,0.935397
294,750,7.40289
295,750,9.11263
296,750,5.05798
297,550,2.05514
298,750,3.33048
299,750,2.78102
300,750,2.70771
301,750,2.55498
302,450,1.32128
303,750,3.06787
304,700,1.29752
305,700,0.664086
306,750,2.63129
307,750,3.96097
308,700,2.05532
309,700,1.52217
310,750,5.23203
311,750,1.53937
312,750,2.85429
313,750,2.36689
314,750,1.09165
315,700,0.989853
316,750,1.7331
317,750,1.08112
318,750,6.7205
319,600,0.669298
320,750,2.09756
321,700,10.3235
322,750,4.97046
323,750,1.58698
324,750,2.82419
325,700,2.22394
326,700,4.21478
327,750,1.31485
328,700,2.86468
329,700,3.10288
330,750,4.44136
331,750,2.76601
332,750,2.68462
333,750,6.31777
334,750,1.08005
335,700,1.92
336,650,1.43929
337,750,28.8573
338,700,1.78594
339,650,2.45543
340,750,4.78946
341,750,1.43277
342,600,1.26111
343,700,1.58727
344,650,1.71352
345,650,1.51396
346,700,2.953
347,700,2.77015
348,700,2.47026
349,700,16.6053
350,650,1.82905
351,700,2.26583
352,700,1.93116
353,700,1.73946
354,650,2.50328
355,550,1.21324
356,650,1.42068
357,700,1.70512
358,700,1.46195
359,450,0.755515
360,250,1.90339
361,700,1.31595
362,700,3.66196
363,700,3.27929
364,700,1.82441
365,700,2.12357
366,700,11.0519
367,700,2.42283
368,650,0.524576
369,700,3.51574
370,300,1.55434
371,700,18.1586
372,700,1.10688
373,650,1.05459
374,650,2.88542
375,700,2.46417
376,700,1.82033
377,700,107.141
378,700,1.62244
379,700,8.07872
380,700,0.864144
381,700,2.70294
382,700,1.26135
383,700,2.47235
384,650,1.8742
385,650,1.69177
386,700,3.25586
387,650,1.64546
388,700,3.02228
389,600,3.62464
390,700,0.878073
391,700,1.57918
392,700,3.0806
393,700,1.99932
394,700,4.20685
395,700,11.2226
396,700,1.2596
397,700,1.67733
398,700,5.06904
399,700,2.95913
400,700,3.30462
401,700,0.733504
402,700,3.27539
403,700,1.37951
404,700,5.45102
405,700,1.66109
406,700,9.00546
407,650,7.10857
408,700,0.64477
409,300,0.499242
410,700,2.25745
411,700,0.826086
412,700,1.63536
413,650,2.14831
414,700,3.29046
415,700,4.46967
416,650,1.23966
417,700,1.9578
418,700,1.61917
419,700,1.59209
420,650,1.96259
421,600,0.698093
422,600,1.13094
423,600,1.69869
424,650,1.14321
425,700,1.80701
426,700,3.01644
427,700,2.57341
428,700,3.2687
429,400,0.705899
430,650,1.3461
431,650,1.45981
432,700,2.97774
433,700,3.06032
434,700,3.27719
435,650,6.76953
436,700,5.71037
437,600,1.7294
438,650,2.13862
439,650,1.81195
440,650,253.9
441,650,2.35801
442,650,2.00314
443,650,1.62082
444,600,1.96813
445,650,1.08415
446,650,15.8276
447,650,3.22308
448,650,3.09059
449,650,2.01938
450,650,1.58929
451,650,1.57779
452,150,0.555574
453,650,1.54053
454,650,0.652217
455,650,20.1426
456,650,1.12797
457,650,3.57919
458,600,1.87395
459,650,1.19903
460,650,1.18306
461,650,137.357
462,550,0.996372
463,600,1.3622
464,650,2.58557
465,650,53.592
466,650,12.5576
467,600,2.21524
468,600,2.25502
469,600,2.42014
470,650,4.54171
471,650,1.25426
472,600,3.94311
473,650,3.5472
474,650,3.93327
475,650,8.84621
476,650,1.28065
477,600,6.46444
478,600,3.91435
479,600,1.2964
480,650,1.09894
481,650,1.08452
482,650,2.45211
483,600,1.41606
484,650,3.16798
485,650,1.30401
486,650,1.1141
487,650,1.62409
488,550,0.819803
489,600,2.32431
490,650,1.01899
491,550,1.38396
492,650,21.8869
493,650,7.95729
494,650,2.16498
495,650,3.79327
496,550,2.28235
497,650,28.4608
498,450,1.10908
499,650,1.14783
500,600,0.942186
501,650,1.97151
502,650,4.63463
503,650,1.06201
504,600,1.28096
505,650,1.39856
506,600,0.678069
507,650,6.04424
508,650,8.47171
509,650,1.34895
511,600,3.07093
512,600,2.69256
513,650,18.2396
514,650,1.11295
515,650,4.41213
516,650,1.21674
517,650,57.4265
518,650,2.23998
519,650,2.12033
520,650,2.96581
521,650,8.77471
522,600,1.61993
523,650,2.3405
524,650,2.84862
525,650,0.509718
526,650,0.953312
527,650,1.80731
528,650,3.59806
529,600,2.55487
530,600,2.48108
531,650,271.844
532,100,0.539743
533,650,0.784677
534,650,1.43251
535,650,8.00786
536,600,3.32262
537,650,3.8467
538,600,2.14499
539,600,1.37412
540,650,21.157
1109,400,0.998315
1110,400,1.32969
1111,350,0.552155
1112,350,1.38605
1113,400,2.642
1114,400,3.34453
1115,400,0.871582
1116,400,1.04354
1117,400,3.04314
1118,400,3.3191
1119,400,0.655415
1120,400,1.50815
1121,350,1.09941
1122,400,1.09997
1123,200,0.906816
1124,400,60.3904
1125,400,12.4458
1126,400,0.949029
1127,400,2.153
1128,400,2.64432
1129,350,5.07335
1130,350,2.63427
1131,400,1.34569
1132,350,1.93442
1133,400,1.21
1134,400,87.5176
1135,400,1.85607
1136,300,1.01095
1137,400,2.96171
1138,400,3.34623
1139,400,2.10543
1140,350,2.15182
1141,400,0.624479
1142,400,1.81227
1143,400,19.6371
1144,400,2.96907
1145,400,14.3653
1146,400,1.98384
1147,400,3.20161
1148,400,14.6582
1149,350,0.790844
1150,400,4.64481
1151,400,1.39504
1152,400,1.49732
1153,400,2.80661
1154,350,1.54874
1155,400,5.85186
1156,400,1.19803
1157,400,26.1777
1158,400,1.66718
1159,350,4.43917
1160,400,1.33919
1161,400,3.0496
1162,400,2.62206
1163,400,2.21363
1164,350,1.1456
1165,400,0.515263
1166,400,1.69575
1167,400,3.38358
1168,300,2.3972
1169,350,15.1211
1170,350,4.0477
1171,350,1.66749
1172,350,40.0733
1173,350,6.18767
1174,350,2.56969
1175,350,3.67781
1176,100,0.50199
1177,350,6.75324
1178,150,1.19571
1179,350,2.3418
1180,350,2.90935
1181,300,1.52444
1182,350,27.856
1183,350,4.6931
1184,350,18.6288
1185,300,0.964025
1186,350,2.87217
1187,350,1.24469
1188,300,2.49784
1189,300,1.78837
1190,350,4.31113
1191,350,1.37729
1192,350,2.87522
1193,350,2.77379
1194,250,2.01732
1195,350,14.4666
1196,350,2.11986
1197,350,5.9187
1198,300,2.69763
1200,300,4.44305
1201,300,1.10473
1202,350,3.76936
1203,350,16.4948
1204,350,6.73631
1205,300,10.1592
1206,350,7.55052
1207,350,0.96182
1208,350,1.61254
1209,250,1.11245
1210,350,2.26864
1211,350,37.8665
1212,350,76.8155
1213,350,3.92965
1214,350,16.6819
1215,250,3.43392
1216,300,3.08961
1217,350,1.11154
1218,350,0.942875
1219,300,1.44541
1220,350,11.8587
1221,300,0.446843
1222,350,0.759791
1223,350,1.87335
1224,350,2.4144
1225,350,2.76239
1226,350,2.62657
1227,300,0.545357
1228,350,2.81764
1229,350,1.14652
1230,300,0.830312
1231,350,2.6086
1232,150,1.02912
1233,350,2.38092
1234,350,4.23631
1235,350,5.7028
1236,350,2.12174
1237,350,1.04833
1238,350,0.98354
1239,350,1.29862
1240,350,2.04749
1241,350,2.64799
1242,300,4.09696
1243,350,0.941426
1244,300,1.12919
1245,300,0.569118
1246,350,1.34254
1247,350,3.38214
1248,200,0.735046
1249,350,1.59018
1250,350,9.22806
1251,350,1.30916
1252,350,170.14
1253,300,3.13506
1254,350,32.446
1255,350,2.53841
1256,350,1.56241
1257,350,1.00778
1258,300,0.851181
1259,350,1.55634
1260,350,3.05827
1261,350,1.94331
1262,300,1.2981
1263,350,1.41337
1264,150,2.50483
1265,350,7.12505
1266,350,2.98576
1267,250,1.20467
1268,350,0.987085
1269,350,2.22964
1270,350,11.2047
1271,350,1.66328
1272,250,3.50851
1273,250,1.29936
1274,350,2.03071
1275,350,0.929559
1276,350,1.03084
1277,350,1.19758
1278,350,6.83331
1279,350,4.52873
1280,350,3.46062
1281,350,4.48796
1282,350,1.10207
1283,350,1.38213
1284,350,0.59476
1285,200,0.585173
1286,350,7.69749
1287,350,2.51609
1288,300,1.3785
1289,350,0.610231
1290,350,1.15431
1291,300,2.6333
1292,350,1.05373
1293,300,2.89386
1294,350,10.1938
1295,350,2.25841
1296,300,1.74722
1297,350,12.7236
1298,350,13.3247
1299,350,1.52132
1300,350,1.21018
1301,350,2.81294
1302,350,1.67878
1303,300,13.2846
1304,350,1.28046
1305,350,57.5265
1306,300,1.13662
1307,350,0.761316
1308,350,1.37234
1309,300,6.27094
1310,350,2.35461
1311,250,1.64375
1312,350,15.4952
1313,350,2.24032
1314,150,0.554503
1315,350,1.31657
1316,300,0.492266
1317,350,1.55329
1318,100,0.884859
1319,300,14.5629
1320,300,3.85012
1321,300,3.07116
1322,250,2.55956
1323,250,1.72631
1324,250,1.8072
1325,250,1.55737
1326,200,2.29122
1327,300,2.71997
1328,250,1.24025
1329,300,1.8458
1330,300,3.08081
1331,300,6.55125
1332,300,1.71842
1333,300,0.556347
