snapshot,fine_JJ,fine_divJ2,fine_curlJ2,fine_JdotDivJ,fine_J4,fine_stateSq,coarse_JJ,coarse_divJ2,coarse_curlJ2,coarse_JdotDivJ,coarse_J4,coarse_stateSq
24,0.00777678,0.00023032,0.00737965,-0.000106262,9.97281e-05,3.8147e-06,0.0567681,0.000877239,0.0395545,-0.000240606,0.00514726,3.05176e-05
25,0.00782477,0.000229945,0.00738365,-0.000106602,0.000100922,3.8147e-06,0.0576851,0.000885366,0.0400605,-0.000240701,0.00530042,3.05176e-05
26,0.00778744,0.000230326,0.00735982,-0.000107006,9.97296e-05,3.8147e-06,0.0570104,0.000883646,0.0393947,-0.000244143,0.00513843,3.05176e-05
27,0.00777486,0.000230519,0.00736422,-0.000107214,9.98187e-05,3.8147e-06,0.0567566,0.000883318,0.0393943,-0.000223915,0.00507717,3.05176e-05
28,0.00774294,0.000230046,0.00734336,-0.000107412,9.89903e-05,3.8147e-06,0.0564534,0.000882212,0.0391285,-0.000227118,0.00507187,3.05176e-05
29,0.00783616,0.000230574,0.00737083,-0.000106874,0.000100786,3.8147e-06,0.0578262,0.000878807,0.0399246,-0.000240491,0.00528823,3.05176e-05
30,0.00781062,0.000230168,0.00736808,-0.000106834,0.000100576,3.8147e-06,0.0574233,0.000878323,0.0392933,-0.000234841,0.00521093,3.05176e-05
31,0.00787044,0.000230488,0.00738407,-0.000105298,0.000102247,3.8147e-06,0.0581572,0.000879177,0.039483,-0.000239851,0.00538746,3.05176e-05
32,0.00782036,0.000228915,0.00732528,-0.000105566,0.000100661,3.8147e-06,0.0581515,0.000870682,0.039662,-0.000244367,0.00531837,3.05176e-05
33,0.00782324,0.000230488,0.00735429,-0.000106906,0.000100782,3.8147e-06,0.0577038,0.00088523,0.0389757,-0.000231273,0.00525807,3.05176e-05
34,0.0078755,0.000231047,0.00733269,-0.000107699,0.000102255,3.8147e-06,0.0587651,0.000892249,0.0396144,-0.000250818,0.00545142,3.05176e-05
35,0.00792062,0.000230288,0.0073676,-0.000107114,0.000103187,3.8147e-06,0.0593054,0.000884771,0.0396056,-0.000234173,0.00547104,3.05176e-05
36,0.00808054,0.000229855,0.00740689,-0.000106607,0.000106993,3.8147e-06,0.0615058,0.000873316,0.0402104,-0.000241461,0.00587764,3.05176e-05
37,0.00810323,0.000230709,0.00736066,-0.000106244,0.000107847,3.8147e-06,0.0622289,0.000878563,0.0391478,-0.000217306,0.00606995,3.05176e-05
38,0.0082646,0.000230495,0.00738126,-0.00010628,0.000111831,3.8147e-06,0.0647035,0.000873863,0.0397986,-0.000234922,0.00652993,3.05176e-05
39,0.00834451,0.000230073,0.0073627,-0.000107216,0.000113661,3.8147e-06,0.0659589,0.000883175,0.0393369,-0.000230457,0.00664199,3.05176e-05
40,0.00691786,0.000230616,0.00724213,-0.00010714,7.96774e-05,3.8147e-06,0.0442383,0.000890843,0.0390267,-0.000232681,0.0032287,3.05176e-05
41,0.00693228,0.000230745,0.00726579,-0.0001069,7.98706e-05,3.8147e-06,0.0441792,0.000861196,0.0387398,-0.000236713,0.00321571,3.05176e-05
42,0.00692354,0.000230844,0.00724762,-0.000107318,7.97795e-05,3.8147e-06,0.0442393,0.000887081,0.0388576,-0.000242613,0.00321426,3.05176e-05
43,0.00692122,0.000230022,0.00725692,-0.000105983,7.9994e-05,3.8147e-06,0.0440479,0.000888853,0.0388331,-0.000240976,0.00321653,3.05176e-05
44,0.00693842,0.000230629,0.0072659,-0.000107015,7.99087e-05,3.8147e-06,0.0442504,0.000876309,0.0391764,-0.000252986,0.00321748,3.05176e-05
45,0.00691863,0.000230762,0.00727632,-0.000107556,7.95112e-05,3.8147e-06,0.0436724,0.000886507,0.0388235,-0.000239165,0.00317288,3.05176e-05
46,0.00693658,0.000230383,0.00731351,-0.000106671,8.00492e-05,3.8147e-06,0.0438606,0.00088579,0.0395203,-0.000243901,0.00318921,3.05176e-05
47,0.00691063,0.000230168,0.00730619,-0.000107012,7.93435e-05,3.8147e-06,0.043649,0.000885093,0.0393606,-0.000241368,0.00315069,3.05176e-05
48,0.00694874,0.000229293,0.0073182,-0.000105679,8.04424e-05,3.8147e-06,0.0441797,0.000881935,0.0400543,-0.000228394,0.00323302,3.05176e-05
49,0.00684287,0.000230091,0.00729711,-0.000106434,7.80925e-05,3.8147e-06,0.0423349,0.000872549,0.0394482,-0.000247611,0.00298532,3.05176e-05
50,0.00678706,0.000230777,0.00731297,-0.000107158,7.70734e-05,3.8147e-06,0.0413232,0.000876671,0.0394883,-0.00024924,0.00284863,3.05176e-05
51,0.00673813,0.00023066,0.00730524,-0.000106737,7.54387e-05,3.8147e-06,0.0409253,0.000876212,0.0395518,-0.000230734,0.00276843,3.05176e-05
52,0.00680904,0.000230999,0.00734694,-0.000108252,7.7404e-05,3.8147e-06,0.0414987,0.000880825,0.039819,-0.000214841,0.00286291,3.05176e-05
53,0.00675975,0.000230249,0.00731561,-0.000107074,7.63881e-05,3.8147e-06,0.0407827,0.000867481,0.0391709,-0.000232883,0.00275843,3.05176e-05
54,0.00676315,0.000230547,0.00732396,-0.000107854,7.63483e-05,3.8147e-06,0.0410074,0.000876951,0.03986,-0.000231954,0.00279704,3.05176e-05
55,0.00669937,0.000229973,0.00731923,-0.000106499,7.48595e-05,3.8147e-06,0.0401151,0.000884121,0.0393363,-0.000245596,0.00268773,3.05176e-05
56,0.00675086,0.000230324,0.00735195,-0.000108309,7.60972e-05,3.8147e-06,0.0405036,0.000873722,0.0393714,-0.000232688,0.00276501,3.05176e-05
57,0.00685012,0.000230083,0.00739537,-0.000106974,7.83017e-05,3.8147e-06,0.0418818,0.000883448,0.0399631,-0.000257195,0.00296955,3.05176e-05
58,0.00682792,0.00022985,0.00737261,-0.000106382,7.76774e-05,3.8147e-06,0.0417167,0.000878487,0.0397694,-0.000222242,0.00290442,3.05176e-05
59,0.00681329,0.000229446,0.00738202,-0.000107176,7.73015e-05,3.8147e-06,0.0411845,0.000887748,0.0393267,-0.000249831,0.00280352,3.05176e-05
60,0.00683591,0.00023113,0.00739794,-0.000106512,7.75905e-05,3.8147e-06,0.0415356,0.000879109,0.0397501,-0.000239459,0.00284242,3.05176e-05
61,0.00680267,0.00022965,0.00737054,-0.000105506,7.68646e-05,3.8147e-06,0.0413399,0.000872287,0.0396272,-0.000249355,0.00284237,3.05176e-05
62,0.00681416,0.000228598,0.00739149,-0.000105899,7.76173e-05,3.8147e-06,0.0414702,0.000873793,0.0399486,-0.000255212,0.0028861,3.05176e-05
63,0.00677773,0.000229362,0.00736279,-0.000105799,7.65343e-05,3.8147e-06,0.0409918,0.000886611,0.0398339,-0.00024873,0.00283904,3.05176e-05
64,0.00672504,0.000230128,0.00735459,-0.000106133,7.5431e-05,3.8147e-06,0.040058,0.000876573,0.0394794,-0.000239788,0.00268256,3.05176e-05
65,0.00669842,0.00022969,0.00736342,-0.000106416,7.46981e-05,3.8147e-06,0.0396497,0.000879707,0.0392428,-0.000220193,0.00262343,3.05176e-05
66,0.00670194,0.00022962,0.00733991,-0.000106676,7.48419e-05,3.8147e-06,0.0399138,0.000875585,0.0392726,-0.00024954,0.00266457,3.05176e-05
67,0.00673882,0.000229785,0.00734593,-0.000106726,7.55212e-05,3.8147e-06,0.0403139,0.000872432,0.0392991,-0.00024851,0.00267837,3.05176e-05
68,0.00676833,0.000229544,0.00735922,-0.000105757,7.62919e-05,3.8147e-06,0.0407509,0.00087305,0.0393812,-0.000238105,0.00276801,3.05176e-05
69,0.00681947,0.000229993,0.00737155,-0.000107278,7.733e-05,3.8147e-06,0.0413857,0.000868215,0.0395855,-0.000224197,0.0028073,3.05176e-05
70,0.00679652,0.000230545,0.00738953,-0.000107001,7.68261e-05,3.8147e-06,0.0409479,0.000888051,0.039598,-0.000232927,0.00277845,3.05176e-05
71,0.00678531,0.00022908,0.0073597,-0.000106287,7.6729e-05,3.8147e-06,0.0408666,0.000886736,0.039701,-0.000230864,0.00278331,3.05176e-05
72,0.00677182,0.000230739,0.00735881,-0.000106276,7.65032e-05,3.8147e-06,0.0408993,0.000868849,0.0398645,-0.000242517,0.00280916,3.05176e-05
73,0.00670992,0.000229538,0.0073444,-0.000105584,7.49701e-05,3.8147e-06,0.0398804,0.000864025,0.0392792,-0.000240352,0.00263776,3.05176e-05
74,0.00667541,0.000230755,0.00733731,-0.00010562,7.43774e-05,3.8147e-06,0.0395589,0.000884002,0.0394106,-0.000243993,0.00259343,3.05176e-05
75,0.00662601,0.00023073,0.00736344,-0.000106752,7.32231e-05,3.8147e-06,0.0384575,0.000878674,0.0388734,-0.000242323,0.00244738,3.05176e-05
76,0.00665798,0.000230972,0.00735349,-0.000107153,7.39765e-05,3.8147e-06,0.0388421,0.000880711,0.0391035,-0.000256405,0.00254606,3.05176e-05
77,0.00672746,0.000230907,0.00736385,-0.000107548,7.52146e-05,3.8147e-06,0.0400913,0.000883047,0.0397768,-0.000221686,0.00269846,3.05176e-05
78,0.00751637,0.000230615,0.00723946,-0.000106439,9.29987e-05,3.8147e-06,0.0538556,0.000885549,0.0389718,-0.000246356,0.0046122,3.05176e-05
79,0.00759494,0.00022988,0.0072501,-0.000106834,9.49014e-05,3.8147e-06,0.0550991,0.000875836,0.0392359,-0.000234265,0.00476993,3.05176e-05
80,0.00769499,0.000230373,0.0073073,-0.000106814,9.74329e-05,3.8147e-06,0.0560637,0.000877806,0.0392064,-0.000248063,0.00494434,3.05176e-05
81,0.00772798,0.000230538,0.00731,-0.000106686,9.81585e-05,3.8147e-06,0.0567006,0.000883515,0.0396786,-0.000229561,0.00505142,3.05176e-05
82,0.00766277,0.000230451,0.00727898,-0.000107277,9.66257e-05,3.8147e-06,0.0558305,0.000890138,0.0390223,-0.000237287,0.00490596,3.05176e-05
83,0.00769939,0.000229828,0.00729797,-0.000106814,9.77684e-05,3.8147e-06,0.0563453,0.000878055,0.0391987,-0.000249873,0.00500383,3.05176e-05
84,0.00772329,0.000229869,0.00732761,-0.000106552,9.86098e-05,3.8147e-06,0.056464,0.000876152,0.039503,-0.00023857,0.00510202,3.05176e-05
85,0.00762157,0.000230945,0.00731078,-0.000106469,9.5903e-05,3.8147e-06,0.0549831,0.000875487,0.03927,-0.000226191,0.00486028,3.05176e-05
86,0.0075347,0.000231172,0.00732271,-0.000107131,9.40644e-05,3.8147e-06,0.0536899,0.000890928,0.0396056,-0.000241105,0.00463826,3.05176e-05
87,0.00744802,0.000230229,0.00733608,-0.000105959,9.1672e-05,3.8147e-06,0.0521373,0.000880377,0.0394029,-0.00024061,0.00435398,3.05176e-05
88,0.00741065,0.000230589,0.00732874,-0.000107321,9.09955e-05,3.8147e-06,0.0513873,0.000892634,0.0394265,-0.000248113,0.00422745,3.05176e-05
89,0.00738179,0.000230701,0.00732812,-0.0001071,9.03339e-05,3.8147e-06,0.0511141,0.000882159,0.0398589,-0.000232802,0.00425936,3.05176e-05
90,0.00730608,0.000230011,0.00733282,-0.00010658,8.8919e-05,3.8147e-06,0.0498156,0.000884819,0.0395658,-0.000235584,0.00405635,3.05176e-05
91,0.00723782,0.000229922,0.00734175,-0.000107329,8.72516e-05,3.8147e-06,0.0485871,0.000878794,0.0398575,-0.000234473,0.00387765,3.05176e-05
92,0.00715513,0.000229461,0.00735834,-0.000107106,8.52819e-05,3.8147e-06,0.0473834,0.000876046,0.0402857,-0.000215607,0.00369268,3.05176e-05
93,0.0070671,0.00023012,0.00735341,-0.000107048,8.32145e-05,3.8147e-06,0.0456162,0.000876934,0.0396631,-0.00023205,0.00343422,3.05176e-05
94,0.00697746,0.000230244,0.00735484,-0.000106385,8.1227e-05,3.8147e-06,0.0441886,0.000877415,0.039621,-0.000246857,0.00325589,3.05176e-05
95,0.0069522,0.000229564,0.00737331,-0.000106151,8.04258e-05,3.8147e-06,0.0437349,0.000870779,0.0402078,-0.000237554,0.00314816,3.05176e-05
96,0.00684909,0.000229964,0.00734602,-0.00010638,7.79897e-05,3.8147e-06,0.0422868,0.000877107,0.0395916,-0.000240003,0.00295942,3.05176e-05
97,0.00685897,0.000230217,0.00737335,-0.000106787,7.83125e-05,3.8147e-06,0.0422118,0.000866682,0.03974,-0.000232231,0.00295846,3.05176e-05
98,0.00691666,0.000229499,0.00737276,-0.000106968,7.9651e-05,3.8147e-06,0.0429007,0.000876802,0.0397066,-0.000239989,0.00305672,3.05176e-05
99,0.00693254,0.00023034,0.00738248,-0.000106484,8.00266e-05,3.8147e-06,0.0432313,0.00087509,0.0398228,-0.000256639,0.00310518,3.05176e-05
100,0.00693689,0.000230031,0.00736983,-0.000106839,8.00873e-05,3.8147e-06,0.0435206,0.000880856,0.039773,-0.000250719,0.00315679,3.05176e-05
101,0.00695478,0.000230537,0.00736447,-0.000106858,8.05277e-05,3.8147e-06,0.0437871,0.000878691,0.0395062,-0.000237726,0.00318697,3.05176e-05
102,0.00695625,0.000229417,0.00736993,-0.000106323,8.04135e-05,3.8147e-06,0.0438931,0.000865463,0.039672,-0.00023979,0.00319519,3.05176e-05
103,0.00694037,0.000230161,0.00737836,-0.000108076,8.00131e-05,3.8147e-06,0.0433863,0.000864966,0.0393621,-0.000249707,0.00311303,3.05176e-05
104,0.00691458,0.000228543,0.00738023,-0.000106796,7.9628e-05,3.8147e-06,0.0431291,0.000872849,0.0398635,-0.000240372,0.00306597,3.05176e-05
105,0.00684449,0.000229423,0.00735783,-0.000106321,7.79186e-05,3.8147e-06,0.0420655,0.000881843,0.0391644,-0.000234831,0.00292943,3.05176e-05
106,0.0068856,0.000228893,0.00737181,-0.000106136,7.91009e-05,3.8147e-06,0.0424465,0.000878737,0.0393108,-0.000250063,0.0029696,3.05176e-05
107,0.00683367,0.000229447,0.00734673,-0.000105614,7.7703e-05,3.8147e-06,0.0420259,0.000888357,0.039251,-0.000228411,0.00292715,3.05176e-05
108,0.00683888,0.00022983,0.00735144,-0.00010602,7.79249e-05,3.8147e-06,0.0419312,0.000880075,0.0394451,-0.00023595,0.0029067,3.05176e-05
109,0.00682163,0.000229498,0.00737495,-0.000106609,7.75918e-05,3.8147e-06,0.041376,0.000877698,0.0392449,-0.000237386,0.00283191,3.05176e-05
110,0.00676153,0.000230005,0.00733082,-0.000106678,7.5819e-05,3.8147e-06,0.0410011,0.000877982,0.0393709,-0.000238077,0.00276354,3.05176e-05
111,0.0067612,0.000230954,0.00733664,-0.000106712,7.62448e-05,3.8147e-06,0.040822,0.000893328,0.0393015,-0.00023932,0.0027911,3.05176e-05
112,0.00673712,0.000231156,0.00734128,-0.000107095,7.55081e-05,3.8147e-06,0.04033,0.000871132,0.0392125,-0.000219931,0.0027202,3.05176e-05
113,0.00669681,0.000230681,0.00734454,-0.000106338,7.44466e-05,3.8147e-06,0.0399713,0.000876022,0.0392569,-0.000230297,0.00264415,3.05176e-05
114,0.00668343,0.000230224,0.00733232,-0.00010763,7.44274e-05,3.8147e-06,0.0397095,0.00089053,0.0392003,-0.000255717,0.00259784,3.05176e-05
115,0.00668187,0.000230305,0.00731366,-0.000107712,7.44874e-05,3.8147e-06,0.0396707,0.000875725,0.0389728,-0.000248752,0.00261139,3.05176e-05
116,0.00672176,0.000230071,0.00733299,-0.000106109,7.55327e-05,3.8147e-06,0.0400631,0.000876347,0.0392677,-0.000247508,0.00269696,3.05176e-05
117,0.0067284,0.00023111,0.0073402,-0.000107981,7.54686e-05,3.8147e-06,0.0402425,0.000882509,0.0392221,-0.000242863,0.00268715,3.05176e-05
118,0.00654696,0.000230533,0.00725808,-0.000106409,7.12995e-05,3.8147e-06,0.0380685,0.000879473,0.0389294,-0.000238069,0.00240138,3.05176e-05
119,0.00658342,0.000228808,0.00728143,-0.000106429,7.21459e-05,3.8147e-06,0.0386238,0.000880011,0.0390984,-0.000255916,0.0024778,3.05176e-05
120,0.00660728,0.000230132,0.00729398,-0.000106222,7.27371e-05,3.8147e-06,0.0389234,0.000879869,0.0391186,-0.00022578,0.00250519,3.05176e-05
121,0.00663523,0.000230365,0.00725932,-0.00010657,7.34417e-05,3.8147e-06,0.039397,0.000880555,0.0385815,-0.000245651,0.00257095,3.05176e-05
122,0.00677736,0.000229924,0.00730377,-0.000106126,7.63644e-05,3.8147e-06,0.0416312,0.000874968,0.0395651,-0.000209397,0.00285946,3.05176e-05
123,0.0068763,0.000230751,0.00734144,-0.00010687,7.8582e-05,3.8147e-06,0.0427201,0.000878739,0.0395817,-0.000250099,0.00302137,3.05176e-05
124,0.00688456,0.0002299,0.00731967,-0.000107111,7.88058e-05,3.8147e-06,0.0431147,0.000887373,0.0392979,-0.000246156,0.00306876,3.05176e-05
125,0.00695559,0.000230084,0.00733391,-0.000106627,8.04388e-05,3.8147e-06,0.0438493,0.000880934,0.0393343,-0.000238406,0.00314094,3.05176e-05
126,0.00692627,0.000230925,0.00733635,-0.000107519,7.99844e-05,3.8147e-06,0.0436127,0.00088439,0.0397434,-0.000234583,0.00315008,3.05176e-05
127,0.00685286,0.000228845,0.00732767,-0.000106013,7.83482e-05,3.8147e-06,0.0425708,0.000881053,0.0389622,-0.000226429,0.00299209,3.05176e-05
128,0.00686875,0.000230141,0.00733903,-0.000105948,7.83687e-05,3.8147e-06,0.0425239,0.000885886,0.0391356,-0.000240127,0.00299379,3.05176e-05
129,0.00684893,0.000229032,0.00732714,-0.000105846,7.81443e-05,3.8147e-06,0.0423999,0.000882239,0.0392395,-0.000219276,0.00294085,3.05176e-05
130,0.00683986,0.000230509,0.0073168,-0.000107147,7.81029e-05,3.8147e-06,0.042234,0.000887846,0.0392713,-0.000250826,0.00298076,3.05176e-05
131,0.00678262,0.000230446,0.00731071,-0.000106767,7.65431e-05,3.8147e-06,0.0414034,0.00089113,0.0390882,-0.000240134,0.00284722,3.05176e-05
132,0.00678785,0.000230759,0.00731796,-0.000106858,7.66182e-05,3.8147e-06,0.0411777,0.000873406,0.0388743,-0.000244648,0.00278995,3.05176e-05
133,0.00680866,0.000230236,0.00733759,-0.00010779,7.73266e-05,3.8147e-06,0.041499,0.00086824,0.0392279,-0.0002466,0.00284358,3.05176e-05
134,0.00683215,0.00023017,0.00735553,-0.000105825,7.78467e-05,3.8147e-06,0.0419023,0.000885224,0.0398383,-0.000232309,0.00293265,3.05176e-05
135,0.00671937,0.000230618,0.00730371,-0.000106527,7.49707e-05,3.8147e-06,0.0406455,0.000878776,0.0389944,-0.000242377,0.00272995,3.05176e-05
136,0.00678385,0.000230917,0.00734619,-0.000107744,7.66294e-05,3.8147e-06,0.0409169,0.000871894,0.0389663,-0.000246381,0.00278067,3.05176e-05
137,0.00681763,0.000229266,0.00734522,-0.000106239,7.73537e-05,3.8147e-06,0.0417694,0.000885572,0.039702,-0.000226543,0.0028746,3.05176e-05
138,0.00690819,0.000229882,0.00739893,-0.000107197,7.96029e-05,3.8147e-06,0.0426282,0.000883397,0.0399525,-0.000254248,0.00300773,3.05176e-05
139,0.00687988,0.00022939,0.0073679,-0.000106205,7.87668e-05,3.8147e-06,0.042693,0.000874834,0.0397113,-0.000221275,0.003003,3.05176e-05
140,0.0068755,0.000229973,0.00735649,-0.000106448,7.86918e-05,3.8147e-06,0.0423278,0.000885935,0.0392689,-0.000236276,0.00295757,3.05176e-05
141,0.00688629,0.00023054,0.0073868,-0.00010708,7.90038e-05,3.8147e-06,0.0424287,0.000886111,0.0396934,-0.000248091,0.00299786,3.05176e-05
142,0.0068381,0.000230906,0.00737209,-0.000106472,7.78504e-05,3.8147e-06,0.041597,0.000878497,0.0390476,-0.000245661,0.00286975,3.05176e-05
143,0.00681525,0.000230684,0.00737057,-0.000107005,7.72907e-05,3.8147e-06,0.041361,0.000884249,0.0390304,-0.000248355,0.00283614,3.05176e-05
144,0.00686092,0.000230243,0.00738441,-0.000106881,7.84772e-05,3.8147e-06,0.042123,0.000885065,0.0396065,-0.000233862,0.00294333,3.05176e-05
145,0.00691212,0.000230224,0.00739457,-0.00010722,7.94475e-05,3.8147e-06,0.0427577,0.000882435,0.0395388,-0.000245973,0.00303608,3.05176e-05
146,0.0069515,0.000230275,0.00739376,-0.000106747,8.03663e-05,3.8147e-06,0.0433953,0.000881324,0.0394127,-0.000244475,0.00311602,3.05176e-05
147,0.00703308,0.000229616,0.00740223,-0.000106234,8.22799e-05,3.8147e-06,0.0448585,0.000884314,0.0399362,-0.000241062,0.00332405,3.05176e-05
148,0.00701602,0.000230318,0.00739347,-0.000106491,8.17512e-05,3.8147e-06,0.0443052,0.00087027,0.0392942,-0.000250094,0.00325918,3.05176e-05
149,0.00704764,0.000229683,0.00738999,-0.00010607,8.25059e-05,3.8147e-06,0.0448568,0.000874535,0.0397242,-0.000245647,0.00330994,3.05176e-05
150,0.00708693,0.000230418,0.00740392,-0.000105712,8.34346e-05,3.8147e-06,0.0455395,0.000876543,0.0400145,-0.000243035,0.00339992,3.05176e-05
151,0.00704423,0.00023057,0.00737197,-0.000106133,8.24531e-05,3.8147e-06,0.0450799,0.000876909,0.0395367,-0.000228953,0.0033619,3.05176e-05
152,0.00705995,0.000228845,0.00739866,-0.000106395,8.25427e-05,3.8147e-06,0.0451483,0.000874347,0.0397671,-0.000229258,0.00333806,3.05176e-05
153,0.00700247,0.00023016,0.00738432,-0.000106932,8.16126e-05,3.8147e-06,0.0443869,0.000882612,0.0393669,-0.000230537,0.00323952,3.05176e-05
154,0.00699749,0.000230308,0.007357,-0.000106343,8.15262e-05,3.8147e-06,0.044474,0.000894005,0.0390996,-0.00023693,0.00325332,3.05176e-05
155,0.00706007,0.000230049,0.00736061,-0.000106716,8.2743e-05,3.8147e-06,0.0453193,0.000875214,0.0394774,-0.000253539,0.00333601,3.05176e-05
156,0.00706641,0.000230339,0.00735926,-0.000107211,8.34024e-05,3.8147e-06,0.0457433,0.000875713,0.0399923,-0.000233941,0.00344139,3.05176e-05
157,0.00702606,0.000230774,0.00734193,-0.000107265,8.20091e-05,3.8147e-06,0.0449574,0.000875993,0.0392259,-0.000238167,0.00332251,3.05176e-05
158,0.00650595,0.000230707,0.00723332,-0.000105781,7.05968e-05,3.8147e-06,0.0376967,0.00088323,0.0386964,-0.000233618,0.0023621,3.05176e-05
159,0.00646916,0.000230309,0.00724793,-0.000106475,6.9696e-05,3.8147e-06,0.0371348,0.000875041,0.0387524,-0.00023823,0.00229003,3.05176e-05
160,0.00649516,0.000231625,0.00727182,-0.000106909,7.0284e-05,3.8147e-06,0.0372272,0.000879714,0.0387732,-0.000230686,0.00231595,3.05176e-05
161,0.00652667,0.000229911,0.00726116,-0.000106687,7.08595e-05,3.8147e-06,0.0376661,0.000882623,0.0387435,-0.000239386,0.00236293,3.05176e-05
162,0.00655399,0.000230353,0.00728942,-0.000107614,7.14063e-05,3.8147e-06,0.0381022,0.000881831,0.0391893,-0.000214261,0.00240955,3.05176e-05
163,0.00655535,0.00022981,0.00730195,-0.000107728,7.15325e-05,3.8147e-06,0.0378025,0.000882998,0.0386871,-0.000229122,0.00239614,3.05176e-05
164,0.00655306,0.000230051,0.00725761,-0.000106979,7.15926e-05,3.8147e-06,0.0380977,0.000879077,0.0386637,-0.000246303,0.0024287,3.05176e-05
165,0.00663738,0.000229802,0.00729411,-0.000107184,7.33847e-05,3.8147e-06,0.039219,0.000888875,0.0390582,-0.000242208,0.00257921,3.05176e-05
166,0.00666351,0.000229711,0.00730156,-0.000107169,7.39435e-05,3.8147e-06,0.0394932,0.000884549,0.0387524,-0.000251839,0.00260427,3.05176e-05
167,0.00671272,0.000230873,0.00730417,-0.000107896,7.49914e-05,3.8147e-06,0.0402534,0.000885253,0.0390825,-0.00023973,0.00266383,3.05176e-05
