tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
250,0,3,0.318118,0.0337938,7.66667,16,16.3333,-1,0,250
250,1,2,0.272392,0.04019,24.5,16,16,0,0,250
300,0,3,0.582974,0.114461,7.66667,16,16.3333,-1,50,250
300,1,2,0.267745,0.0364374,24.5,16,16,0,50,250
350,0,3,0.363269,0.0460653,7.66667,16,16.3333,-1,100,250
350,1,2,0.448989,0.104552,24.5,16,16,0,100,250
400,0,3,0.36869,0.0470493,7.66667,16,16.3333,-1,150,250
400,1,2,0.246476,0.0338595,24.5,16,16,0,150,250
450,0,3,0.25987,0.0234639,7.66667,16,16.3333,-1,200,250
450,1,2,0.194285,0.0200405,24.5,16,16,0,200,250
500,0,3,0.571286,0.11926,7.66667,16,16.3333,-1,250,250
500,1,2,0.26668,0.038414,24.5,16,16,0,250,250
550,0,3,0.497537,0.100724,7.66667,16,16.3333,-1,300,250
550,1,2,0.324032,0.054432,24.5,16,16,0,300,250
600,0,3,0.347683,0.0446949,7.66667,16,16.3333,-1,350,250
600,1,2,0.415728,0.087324,24.5,16,16,0,350,250
650,0,3,0.608063,0.125518,7.66667,16,16.3333,-1,400,250
650,1,2,0.379138,0.0720624,24.5,16,16,0,400,250
700,0,3,0.567883,0.107563,7.66667,16,16.3333,-1,450,250
700,1,2,0.208466,0.022179,24.5,16,16,0,450,250
750,0,3,0.588674,0.132027,7.66667,16,16.3333,-1,500,250
750,1,2,0.306616,0.0519406,24.5,16,16,0,500,250
800,0,3,0.653533,0.167201,7.66667,16,16.3333,-1,550,250
800,1,2,0.393764,0.0775335,24.5,16,16,0,550,250
850,0,3,0.558588,0.104384,7.66667,16,16.3333,-1,600,250
850,1,2,0.31922,0.0510495,24.5,16,16,0,600,250
900,0,3,0.808372,0.246792,7.66667,16,16.3333,-1,650,250
900,1,2,0.448672,0.100736,24.5,16,16,0,650,250
950,0,3,0.779573,0.231881,7.66667,16,16.3333,-1,700,250
950,1,2,0.588073,0.17422,24.5,16,16,0,700,250
1000,0,3,0.8345,0.232747,7.66667,16,16.3333,-1,750,250
1000,1,2,0.333297,0.0609776,24.5,16,16,0,750,250
1050,0,3,0.730036,0.19052,7.66667,16,16.3333,-1,800,250
1050,1,2,0.577267,0.168447,24.5,16,16,0,800,250
1100,0,3,0.669627,0.157114,7.66667,16,16.3333,-1,850,250
1100,1,2,0.506987,0.130229,24.5,16,16,0,850,250
1150,0,3,0.489558,0.0871949,7.66667,16,16.3333,-1,900,250
1150,1,2,0.419383,0.0916796,24.5,16,16,0,900,250
1200,0,3,0.50979,0.089395,7.66667,16,16.3333,-1,950,250
1200,1,2,0.404497,0.0833997,24.5,16,16,0,950,250
1250,0,3,0.682647,0.155531,7.66667,16,16.3333,-1,1000,250
1250,1,2,0.437588,0.0957561,24.5,16,16,0,1000,250
1300,0,3,0.525915,0.0926945,7.66667,16,16.3333,-1,1050,250
1300,1,2,0.227772,0.0261757,24.5,16,16,0,1050,250
1350,0,3,0.331707,0.0385169,7.66667,16,16.3333,-1,1100,250
1350,1,2,0.18326,0.0231098,24.5,16,16,0,1100,250
1400,0,3,0.400373,0.0544302,7.66667,16,16.3333,-1,1150,250
1400,1,2,0.333029,0.0680596,24.5,16,16,0,1150,250
1450,0,3,0.455405,0.0874739,7.66667,16,16.3333,-1,1200,250
1450,1,2,0.379065,0.0765358,24.5,16,16,0,1200,250
1500,0,3,0.426315,0.0643103,7.66667,16,16.3333,-1,1250,250
1500,1,2,0.446932,0.112367,24.5,16,16,0,1250,250
1550,0,3,0.347979,0.0473729,7.66667,16,16.3333,-1,1300,250
1550,1,2,0.289314,0.0440108,24.5,16,16,0,1300,250
1600,0,3,0.457004,0.0900342,7.66667,16,16.3333,-1,1350,250
1600,1,2,0.415713,0.0866192,24.5,16,16,0,1350,250
1650,0,3,0.524046,0.100321,7.66667,16,16.3333,-1,1400,250
1650,1,2,0.235838,0.0279317,24.5,16,16,0,1400,250
1700,0,3,0.424898,0.0639022,7.66667,16,16.3333,-1,1450,250
1700,1,2,0.210053,0.0298971,24.5,16,16,0,1450,250
1750,0,3,0.605949,0.14408,7.66667,16,16.3333,-1,1500,250
1750,1,2,0.300717,0.047054,24.5,16,16,0,1500,250
1800,0,3,0.365108,0.0496822,7.66667,16,16.3333,-1,1550,250
1800,1,2,0.351575,0.0649201,24.5,16,16,0,1550,250
1850,0,3,0.680321,0.168307,7.66667,16,16.3333,-1,1600,250
1850,1,2,0.523495,0.137034,24.5,16,16,0,1600,250
1900,0,3,0.65839,0.160195,7.66667,16,16.3333,-1,1650,250
1900,1,2,0.562761,0.158366,24.5,16,16,0,1650,250
1950,0,3,0.582243,0.122295,7.66667,16,16.3333,-1,1700,250
1950,1,2,0.372803,0.071158,24.5,16,16,0,1700,250
2000,0,3,1.1198,0.430717,7.66667,16,16.3333,-1,1750,250
2000,1,2,0.489398,0.127672,24.5,16,16,0,1750,250
2050,0,3,0.805019,0.227595,7.66667,16,16.3333,-1,1800,250
2050,1,2,0.486529,0.125261,24.5,16,16,0,1800,250
2100,0,3,1.08221,0.399951,7.66667,16,16.3333,-1,1850,250
2100,1,2,0.538928,0.14769,24.5,16,16,0,1850,250
2150,0,3,1.04204,0.36813,7.66667,16,16.3333,-1,1900,250
2150,1,2,0.748684,0.295967,24.5,16,16,0,1900,250
2200,0,3,0.932313,0.310789,7.66667,16,16.3333,-1,1950,250
2200,1,2,0.773963,0.304798,24.5,16,16,0,1950,250
2250,0,3,0.885789,0.280086,7.66667,16,16.3333,-1,2000,250
2250,1,2,0.70894,0.254196,24.5,16,16,0,2000,250
2300,0,3,1.14489,0.4507,7.66667,16,16.3333,-1,2050,250
2300,1,2,0.825487,0.342234,24.5,16,16,0,2050,250
2350,0,3,0.964954,0.314645,7.66667,16,16.3333,-1,2100,250
2350,1,2,0.780963,0.306551,24.5,16,16,0,2100,250
2400,0,3,1.41205,0.669471,7.66667,16,16.3333,-1,2150,250
2400,1,2,0.673298,0.232397,24.5,16,16,0,2150,250
2450,0,3,1.38614,0.644069,7.66667,16,16.3333,-1,2200,250
2450,1,2,0.743404,0.280874,24.5,16,16,0,2200,250
2500,0,3,0.89755,0.273464,7.66667,16,16.3333,-1,2250,250
2500,1,2,0.689905,0.237996,24.5,16,16,0,2250,250
2550,0,3,1.26172,0.534269,7.66667,16,16.3333,-1,2300,250
2550,1,2,0.828875,0.349359,24.5,16,16,0,2300,250
2600,0,3,0.982063,0.328013,7.66667,16,16.3333,-1,2350,250
2600,1,2,0.768851,0.29613,24.5,16,16,0,2350,250
2650,0,3,0.908129,0.287294,7.66667,16,16.3333,-1,2400,250
2650,1,2,0.867525,0.381987,24.5,16,16,0,2400,250
2700,0,3,0.970961,0.317272,7.66667,16,16.3333,-1,2450,250
2700,1,2,0.802685,0.322312,24.5,16,16,0,2450,250
