tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
250,0,3,0.505299,0.0916623,7.66667,16,16.3333,1,0,250
250,1,3,0.331755,0.0372478,24,16,16,1,0,250
300,0,3,0.430192,0.0720213,7.66667,16,16.3333,1,50,250
300,1,3,0.444993,0.0841187,24,16,16,1,50,250
350,0,3,0.595258,0.12088,7.66667,16,16.3333,1,100,250
350,1,3,0.608112,0.125736,24,16,16,1,100,250
400,0,3,0.371081,0.0485305,7.66667,16,16.3333,1,150,250
400,1,3,0.396569,0.0536975,24,16,16,1,150,250
450,0,3,0.401409,0.0572523,7.66667,16,16.3333,1,200,250
450,1,3,0.562356,0.116587,24,16,16,1,200,250
500,0,3,0.437801,0.0863225,7.66667,16,16.3333,1,250,250
500,1,3,0.641396,0.13821,24,16,16,1,250,250
550,0,3,0.408219,0.055716,7.66667,16,16.3333,1,300,250
550,1,3,0.453096,0.0729096,24,16,16,1,300,250
600,0,3,0.461828,0.0737224,7.66667,16,16.3333,1,350,250
600,1,3,0.625385,0.145476,24,16,16,1,350,250
650,0,3,0.430449,0.0681993,7.66667,16,16.3333,1,400,250
650,1,3,0.531544,0.0959021,24,16,16,1,400,250
700,0,3,0.655158,0.144216,7.66667,16,16.3333,1,450,250
700,1,3,0.715465,0.174006,24,16,16,1,450,250
750,0,3,0.631012,0.151007,7.66667,16,16.3333,1,500,250
750,1,3,0.792816,0.212053,24,16,16,1,500,250
800,0,3,0.698668,0.178238,7.66667,16,16.3333,1,550,250
800,1,3,0.573252,0.112386,24,16,16,1,550,250
850,0,3,0.462989,0.078099,7.66667,16,16.3333,1,600,250
850,1,3,0.976491,0.3187,24,16,16,1,600,250
900,0,3,0.610504,0.132104,7.66667,16,16.3333,1,650,250
900,1,3,0.681402,0.163028,24,16,16,1,650,250
950,0,3,0.770076,0.198807,7.66667,16,16.3333,1,700,250
950,1,3,1.04671,0.375778,24,16,16,1,700,250
1000,0,3,0.847331,0.24494,7.66667,16,16.3333,1,750,250
1000,1,3,0.835842,0.243906,24,16,16,1,750,250
1050,0,3,0.551078,0.109563,7.66667,16,16.3333,1,800,250
1050,1,3,0.982551,0.329917,24,16,16,1,800,250
1100,0,3,0.510195,0.0920499,7.66667,16,16.3333,1,850,250
1100,1,3,0.711082,0.179534,24,16,16,1,850,250
