#,M_ab(b=2)
row\col,JJ,divJ2,curlJ2,JdotDivJ,J4,stateSq
JJ,15.9307,18.5074,-6.80436,8.35274,1.36848,nan
divJ2,0.00155443,3.44677,0.00768956,0.909473,-0.0455201,nan
curlJ2,0.216019,37.9095,5.4859,5.86542,-5.30147,nan
JdotDivJ,0.000679875,0.0718593,-0.00470852,2.6799,-0.0066002,nan
J4,-3.57966,14.577,-3.37924,-2.20773,255.688,nan
stateSq,nan,nan,nan,nan,nan,nan
