snapshot,fine_JJ,fine_divJ2,fine_curlJ2,fine_JdotDivJ,fine_J4,fine_stateSq,coarse_JJ,coarse_divJ2,coarse_curlJ2,coarse_JdotDivJ,coarse_J4,coarse_stateSq
75,0.0177798,0.000226235,0.00737847,-0.00010559,0.000440885,0,0.216912,0.000891583,0.0394081,-0.000303815,0.0563443,0
76,0.0180245,0.000227074,0.00735468,-0.00010759,0.000451838,0,0.220833,0.000849054,0.0395167,-0.000223042,0.0584904,0
77,0.0181529,0.000232422,0.00730406,-0.000106734,0.000459265,0,0.223035,0.000894838,0.0387582,-0.000262287,0.0600925,0
78,0.018398,0.00022903,0.00740033,-0.000107722,0.000469354,0,0.225839,0.000828795,0.0389794,-0.000240501,0.0608474,0
79,0.018437,0.000229583,0.0074053,-0.000107063,0.000469778,0,0.22753,0.000856515,0.04092,-0.000231989,0.0613366,0
80,0.00879827,0.000230573,0.00730788,-0.000109857,0.000125289,0,0.0733748,0.000860903,0.0391822,-0.000284066,0.00783538,0
81,0.00870023,0.000229165,0.00722696,-0.000105767,0.000123924,0,0.0733127,0.00086413,0.0405316,-0.000162891,0.00820048,0
82,0.00874606,0.000232125,0.00727218,-0.000105111,0.000124516,0,0.0733198,0.000883983,0.040535,-0.000244777,0.00805341,0
83,0.00869755,0.000228307,0.00729838,-0.000104973,0.000123872,0,0.0721329,0.000902922,0.0392773,-0.000214801,0.00811349,0
84,0.008735,0.000225422,0.00726832,-0.000104927,0.000124771,0,0.0731811,0.000856297,0.0407543,-0.00023259,0.00820889,0
85,0.00883015,0.000229002,0.00732599,-0.000105749,0.000126292,0,0.0737973,0.000872252,0.0403592,-0.000198731,0.00816245,0
86,0.00880619,0.000228248,0.00718003,-0.000104457,0.000124521,0,0.0746871,0.000866402,0.0398353,-0.000277861,0.00818218,0
87,0.00867212,0.000228397,0.00723137,-0.000106492,0.000121099,0,0.0720425,0.000861337,0.039313,-0.000237626,0.00766792,0
88,0.00863593,0.000227939,0.00739013,-0.000106099,0.000120599,0,0.070247,0.000904978,0.0393167,-0.000242422,0.00728574,0
89,0.00876073,0.000231309,0.00718145,-0.000106796,0.000123708,0,0.0736029,0.000868499,0.038868,-0.000188598,0.00802159,0
90,0.00906738,0.000231236,0.00729003,-0.000107164,0.000133301,0,0.0776148,0.000878995,0.0392362,-0.000195088,0.00891132,0
91,0.00931628,0.000230587,0.00727989,-0.000108887,0.000139317,0,0.0821207,0.000906451,0.039931,-0.000268273,0.00984932,0
92,0.00939686,0.000232041,0.00723497,-0.000107597,0.000141887,0,0.0837349,0.000859718,0.0380672,-0.000225836,0.0102301,0
93,0.00967082,0.000232822,0.00723097,-0.000106626,0.000147462,0,0.0878813,0.000855487,0.0382978,-0.00023958,0.0110202,0
94,0.00992585,0.000231245,0.0071759,-0.000106556,0.000154786,0,0.0928154,0.000881695,0.0386602,-0.00026871,0.0121827,0
95,0.0101582,0.000229074,0.00726987,-0.000109122,0.000162435,0,0.095717,0.000864929,0.0383373,-0.000236988,0.0128937,0
96,0.0101788,0.000231769,0.00721462,-0.000107665,0.000163379,0,0.0962896,0.000889824,0.0387667,-0.000220505,0.0132486,0
97,0.0102643,0.000231702,0.00725998,-0.000107938,0.000165399,0,0.0973754,0.00086619,0.0386388,-0.000228197,0.0132781,0
98,0.0102545,0.00023088,0.00723794,-0.000105447,0.000166274,0,0.0974274,0.000887343,0.038716,-0.000246169,0.0132287,0
99,0.0103013,0.000229761,0.00724602,-0.000108205,0.000165783,0,0.0981434,0.000888567,0.0397648,-0.000212553,0.0132851,0
100,0.0100441,0.000228796,0.00720939,-0.000109863,0.000158184,0,0.0941434,0.000898315,0.0374952,-0.000186489,0.0123057,0
101,0.0102077,0.000228599,0.00724919,-0.000106427,0.000162447,0,0.0964935,0.000849724,0.0384311,-0.000262296,0.0129743,0
102,0.0101915,0.0002295,0.00727549,-0.000105589,0.00016411,0,0.0963123,0.000867668,0.0379497,-0.000276588,0.0131484,0
103,0.0103316,0.000226831,0.00731606,-0.000102848,0.000167133,0,0.0980536,0.000854769,0.037405,-0.000240314,0.0132112,0
104,0.0103339,0.000231784,0.00731117,-0.000107806,0.000166604,0,0.0981497,0.000903059,0.0383195,-0.000283142,0.0133653,0
105,0.0102928,0.000228563,0.00725778,-0.000108802,0.000165881,0,0.0977571,0.000836809,0.0374431,-0.000226709,0.0131919,0
106,0.010425,0.000231858,0.00729992,-0.000107103,0.000169057,0,0.0994992,0.000857348,0.0376412,-0.000212397,0.0134781,0
107,0.0106374,0.000226937,0.00732316,-0.000102685,0.000175371,0,0.103566,0.000886427,0.038457,-0.000272287,0.0144258,0
108,0.0107927,0.000231474,0.00732932,-0.00010847,0.000180351,0,0.105609,0.000879158,0.0383664,-0.000249296,0.0151092,0
109,0.0111704,0.000228053,0.0072519,-0.000107387,0.000190967,0,0.112143,0.000873134,0.038032,-0.000275424,0.0168091,0
110,0.0115755,0.000234003,0.00733019,-0.00010937,0.000203833,0,0.118498,0.000855009,0.0388698,-0.000251015,0.0182039,0
111,0.0118246,0.000231213,0.00736004,-0.000106236,0.000212103,0,0.121883,0.000877345,0.0384548,-0.000198385,0.019379,0
112,0.0119456,0.000228286,0.0073365,-0.000104726,0.000216387,0,0.124343,0.000892335,0.0387262,-0.0002492,0.0202778,0
113,0.0119121,0.000230476,0.00732375,-0.000104513,0.000215152,0,0.123568,0.000883769,0.0391886,-0.000238317,0.0200952,0
114,0.01188,0.000227507,0.00740545,-0.000104588,0.000214599,0,0.12225,0.000842362,0.0391391,-0.000221096,0.0196434,0
115,0.0118691,0.00023019,0.00735436,-0.000108527,0.000213539,0,0.122626,0.000853811,0.0385115,-0.000204364,0.0196464,0
116,0.0121578,0.000234488,0.00740537,-0.000108875,0.000220969,0,0.126636,0.000919695,0.0395559,-0.000259117,0.0209421,0
117,0.0123821,0.000230614,0.00741662,-0.000105459,0.000231625,0,0.130663,0.000901221,0.0392144,-0.000213149,0.02206,0
118,0.0127739,0.000229733,0.00740978,-0.000107311,0.0002451,0,0.13709,0.000882612,0.0408148,-0.000264574,0.0243462,0
119,0.0129833,0.000230405,0.00731299,-0.000105361,0.000251349,0,0.140518,0.000881331,0.0386547,-0.000249943,0.0252998,0
120,0.0293226,0.000228456,0.00730318,-0.000104144,0.00107633,0,0.402114,0.000847164,0.0389652,-0.000172343,0.178525,0
121,0.0293416,0.000233497,0.00727137,-0.000107016,0.00108222,0,0.402467,0.000858233,0.0381288,-0.000214467,0.179144,0
122,0.0293264,0.000232358,0.00731772,-0.000110572,0.00109307,0,0.402455,0.000868358,0.0396981,-0.000222422,0.182851,0
123,0.0288548,0.000231001,0.00734623,-0.000109459,0.00105802,0,0.393765,0.000886117,0.0383196,-0.000253265,0.173322,0
124,0.0279932,0.000231722,0.00732267,-0.000107547,0.000991478,0,0.380579,0.000880699,0.0389223,-0.000209342,0.161454,0
125,0.0269559,0.000230995,0.00726888,-0.000107152,0.000924906,0,0.364458,0.000865136,0.0376742,-0.000292815,0.147609,0
126,0.0261667,0.000229981,0.00733994,-0.000107317,0.00087644,0,0.351705,0.00085687,0.038869,-0.000257085,0.138682,0
127,0.0256101,0.000229247,0.00734896,-0.000106645,0.00084788,0,0.342667,0.000857051,0.0394708,-0.000224128,0.132765,0
128,0.0250166,0.000231199,0.00736877,-0.000106114,0.000815915,0,0.332676,0.000891982,0.0389894,-0.000240787,0.125625,0
129,0.0244213,0.000232099,0.00735224,-0.000106477,0.000773802,0,0.323579,0.000896583,0.0390132,-0.000228489,0.118255,0
130,0.0237253,0.000229587,0.00725382,-0.000106299,0.000734655,0,0.312907,0.000904945,0.0377128,-0.000203806,0.111163,0
131,0.0234721,0.000232787,0.00734096,-0.000106778,0.000719994,0,0.30815,0.00085349,0.0380186,-0.000195993,0.107477,0
132,0.0232711,0.000233037,0.00730056,-0.000107585,0.000712961,0,0.305101,0.000867499,0.0391898,-0.000243062,0.10645,0
133,0.022866,0.000230412,0.00733129,-0.000107381,0.000692662,0,0.298205,0.000856348,0.0370924,-0.000224355,0.102315,0
134,0.0226531,0.000226684,0.00734937,-0.000102609,0.000678024,0,0.295069,0.000854696,0.0389764,-0.000229174,0.0998617,0
135,0.0220968,0.000229783,0.00735888,-0.000107306,0.000648606,0,0.286256,0.000926917,0.0377975,-0.00021568,0.0940643,0
136,0.021755,0.000229955,0.00729882,-0.000104616,0.000628344,0,0.28041,0.0008651,0.0374455,-0.000268965,0.0895025,0
137,0.0213407,0.000231065,0.0072741,-0.000105699,0.000605322,0,0.27454,0.0008899,0.038242,-0.000207932,0.0869897,0
138,0.0210421,0.000231765,0.00730722,-0.00010833,0.000593116,0,0.269675,0.00089749,0.0390621,-0.000262364,0.0844029,0
139,0.0208396,0.000230209,0.00734107,-0.000106552,0.000585554,0,0.265762,0.000883911,0.0388439,-0.000268562,0.0822916,0
140,0.020623,0.000233461,0.00735602,-0.000106449,0.000573804,0,0.262795,0.00088691,0.0400407,-0.000230098,0.0803588,0
141,0.0204054,0.000231477,0.00733027,-0.000106551,0.00055739,0,0.258913,0.000889434,0.0387564,-0.000261236,0.07736,0
142,0.0203749,0.000229466,0.00736818,-0.000105315,0.000557363,0,0.259041,0.000891355,0.0397867,-0.000251723,0.0777212,0
143,0.0201909,0.000225594,0.00732104,-0.000101835,0.000549643,0,0.255496,0.000876567,0.0390039,-0.000229411,0.0758041,0
144,0.0199583,0.000230322,0.00733725,-0.000106047,0.000540837,0,0.252001,0.000864021,0.0393307,-0.000194959,0.0746317,0
145,0.0197415,0.000228627,0.007337,-0.000107194,0.00052932,0,0.247923,0.000881969,0.0384295,-0.000283078,0.0718284,0
146,0.0194199,0.000230697,0.00733449,-0.000106509,0.000507448,0,0.24345,0.000854254,0.0398269,-0.000246599,0.0686832,0
147,0.0190606,0.000229896,0.00746753,-0.000104383,0.000500692,0,0.23657,0.000899509,0.0394152,-0.000265118,0.0660084,0
148,0.0183913,0.000229354,0.00726391,-0.000103972,0.000465229,0,0.227303,0.000871334,0.0377229,-0.00018165,0.0607941,0
149,0.0180996,0.000227972,0.00734585,-0.000103633,0.000455295,0,0.22214,0.000882274,0.0395069,-0.000220627,0.0592544,0
150,0.0173811,0.000231218,0.00730136,-0.000108242,0.000424059,0,0.210639,0.000866853,0.0377798,-0.000210858,0.0533256,0
151,0.0170289,0.000231364,0.00742355,-0.000109435,0.000410984,0,0.203864,0.000854493,0.0386033,-0.000212166,0.050974,0
152,0.016609,0.000231768,0.00733498,-0.00011071,0.000389167,0,0.198009,0.000828354,0.0390308,-0.000209054,0.0475381,0
153,0.0161502,0.000230414,0.00731372,-0.000108493,0.00036962,0,0.19059,0.00086821,0.0382694,-0.000174429,0.0439258,0
154,0.0159984,0.000229209,0.00736448,-0.00010478,0.000366911,0,0.188269,0.000830958,0.0393623,-0.000233438,0.0437407,0
155,0.0155884,0.000230617,0.00738125,-0.000105688,0.000347166,0,0.181497,0.000906069,0.03848,-0.00021906,0.0402146,0
156,0.0157393,0.000230653,0.0073878,-0.000107198,0.000360151,0,0.183209,0.000910648,0.0392376,-0.000237193,0.0422846,0
157,0.0157369,0.000233819,0.00736517,-0.000110819,0.000355413,0,0.183992,0.000910675,0.0399302,-0.000207968,0.0420453,0
158,0.0156093,0.000230926,0.00740928,-0.00010503,0.000346761,0,0.181623,0.000901108,0.0394925,-0.000228816,0.0400981,0
159,0.0157772,0.000230946,0.00733672,-0.000108688,0.000356252,0,0.184945,0.000900757,0.0392971,-0.000199049,0.0423386,0
160,0.00948271,0.000230914,0.00721037,-0.000107707,0.000143909,0,0.0858734,0.000872745,0.0378794,-0.000218793,0.0107765,0
161,0.00930031,0.000230175,0.00724506,-0.000106194,0.000137936,0,0.0824165,0.000883138,0.038798,-0.000227011,0.00981557,0
162,0.0090078,0.000228064,0.00719733,-0.000108427,0.000131097,0,0.0783498,0.000881827,0.0387873,-0.000200877,0.00923125,0
163,0.00894682,0.000229384,0.00720299,-0.000104436,0.000128844,0,0.0770505,0.000867756,0.0379579,-0.000214234,0.00866595,0
164,0.00883294,0.000231807,0.00716311,-0.000105517,0.000125891,0,0.0754298,0.000911326,0.0377683,-0.000259895,0.00842665,0
165,0.00874776,0.000232836,0.00722403,-0.000107345,0.000123478,0,0.0739461,0.000935193,0.0380797,-0.000277861,0.008024,0
166,0.00847839,0.000228553,0.00721057,-0.000105277,0.000117768,0,0.0695241,0.00083524,0.0370633,-0.00025643,0.00729339,0
167,0.00840347,0.000229918,0.0072921,-0.000104268,0.000115107,0,0.0674601,0.000905299,0.0386049,-0.000243779,0.00690781,0
168,0.00817269,0.000227208,0.00733101,-0.000103787,0.000108619,0,0.0643446,0.000868887,0.0392421,-0.000256129,0.00623701,0
169,0.0078465,0.00022782,0.00727255,-0.000106803,0.000101013,0,0.0588352,0.000870048,0.0376335,-0.000209252,0.00543515,0
170,0.00771253,0.000228596,0.00734341,-0.000108451,9.90051e-05,0,0.0568047,0.000872172,0.0382447,-0.000270808,0.00524001,0
171,0.00747589,0.000228804,0.00723236,-0.00010618,9.20689e-05,0,0.0528125,0.000877004,0.0370516,-0.000270751,0.00441269,0
172,0.007396,0.000233922,0.00728141,-0.000109283,9.00597e-05,0,0.0516902,0.000865642,0.0367426,-0.000233889,0.00431462,0
173,0.00745329,0.000229464,0.00728949,-0.00010604,9.27241e-05,0,0.0524254,0.000870655,0.0377428,-0.00020439,0.00462616,0
174,0.00761023,0.000229036,0.00737883,-0.0001052,9.61945e-05,0,0.0542184,0.000848168,0.0385185,-0.000211049,0.00481252,0
175,0.00755229,0.000230199,0.00730158,-0.000105927,9.47624e-05,0,0.0540017,0.000884744,0.0382959,-0.000263001,0.00469896,0
176,0.0076122,0.000227277,0.00740387,-0.000104862,9.55114e-05,0,0.0539854,0.000879718,0.039001,-0.000241413,0.00456973,0
177,0.00768062,0.000230513,0.00734506,-0.000107342,9.72435e-05,0,0.05583,0.000881094,0.0388392,-0.000244921,0.00492432,0
178,0.00761488,0.000232344,0.0072852,-0.000107455,9.52525e-05,0,0.055705,0.000878128,0.0383365,-0.00025179,0.00489284,0
179,0.00767312,0.000227407,0.00731506,-0.000107718,9.71027e-05,0,0.0559811,0.000879682,0.0386741,-0.000237759,0.00500144,0
180,0.00784897,0.000229237,0.00737106,-0.000108455,0.000101546,0,0.0581405,0.000894645,0.0389913,-0.000238258,0.00536687,0
181,0.00789058,0.000227324,0.00733472,-0.000107582,0.000101909,0,0.0587355,0.000866022,0.03804,-0.000177005,0.00532179,0
182,0.00802525,0.000227065,0.00735364,-0.000107374,0.000105642,0,0.0607105,0.000869234,0.0382702,-0.000203354,0.00578708,0
183,0.00804271,0.000230762,0.00737802,-0.000108786,0.000105479,0,0.0617625,0.000864833,0.0386719,-0.000299853,0.00577027,0
184,0.00810313,0.000231313,0.0072836,-0.000107882,0.00010701,0,0.0629834,0.000876962,0.0378887,-0.000237997,0.0061365,0
185,0.00830247,0.000232582,0.00733858,-0.000109101,0.000112398,0,0.0661061,0.000902273,0.0395147,-0.000263311,0.00666885,0
186,0.0081343,0.000233724,0.00733126,-0.000107848,0.000108236,0,0.0630051,0.000905016,0.0380808,-0.00021559,0.00608857,0
187,0.00826689,0.00023546,0.00731699,-0.000107617,0.00011135,0,0.0649294,0.000869796,0.03864,-0.000274116,0.00634559,0
188,0.00859058,0.000233249,0.00736767,-0.000108042,0.000120971,0,0.0697282,0.000879769,0.0383842,-0.000268079,0.00729355,0
189,0.00902575,0.000231856,0.00732389,-0.000107884,0.000132257,0,0.0770306,0.000867514,0.0395399,-0.000188164,0.00885273,0
190,0.00917858,0.00022819,0.00730835,-0.00010768,0.000135213,0,0.0798037,0.000890594,0.0373729,-0.000273723,0.00938021,0
191,0.00961544,0.00023007,0.00731171,-0.000105471,0.000147203,0,0.0871306,0.000847474,0.0401893,-0.000224369,0.0109284,0
192,0.00990392,0.000227924,0.00738486,-0.000105544,0.000156725,0,0.0910696,0.000859059,0.0391652,-0.000231982,0.0117363,0
193,0.0101165,0.000227626,0.00733164,-0.000105466,0.000160415,0,0.0950277,0.000858712,0.038784,-0.000208176,0.012737,0
194,0.0101809,0.000232157,0.00731396,-0.000110341,0.00016189,0,0.0958097,0.0009078,0.0383253,-0.000273457,0.012701,0
195,0.0102865,0.000228715,0.00734479,-0.000107537,0.000167403,0,0.0973969,0.000847987,0.0384807,-0.000245186,0.0132573,0
196,0.0104792,0.000232716,0.00733036,-0.000107801,0.000171545,0,0.100638,0.00089225,0.0389738,-0.000237753,0.014148,0
197,0.010474,0.000229098,0.00726146,-0.000105719,0.000171749,0,0.100886,0.000861035,0.0379299,-0.000243561,0.0140123,0
198,0.0105758,0.00023067,0.00735973,-0.000108193,0.000174392,0,0.102041,0.000877908,0.0380856,-0.000200391,0.0141371,0
199,0.0109342,0.000233627,0.00735451,-0.000109521,0.000185248,0,0.108227,0.000872117,0.0402444,-0.000214721,0.0157151,0
