arm,L,amplitude,seed,sample_tick,valid,N,B,I,centroid_x,centroid_y,centroid_z,centroid_displacement,rms_radius,volume_radius,area_coefficient,radial_traction_jump,laplace_coefficient,interface_gradient_fraction,wave_kinetic_energy
thermal_dispersal,24,40,3759153155,210,1,56,56,0,11.75,11.839285714285714,12.017857142857142,0.29773807143809089,2.1999826066102783,2.3733755965792431,3.8258623655447788,-0.091452982812632269,-0.21705227764188237,0.019964351609550249,83.799591023412148
thermal_dispersal,24,40,3759153155,240,1,53,53,0,11.811320754716981,11.830188679245282,12.018867924528301,0.25454221817419043,2.2001974085353009,2.3302137115894652,3.7562857542210728,-0.085527263700256415,-0.19929680258906543,0.020754417358506746,82.232619884257204
thermal_dispersal,24,40,3759153155,270,1,50,50,0,11.82,11.779999999999999,12.040000000000001,0.28705400188814689,2.2085289221561033,2.2853907486704164,3.6840314986403873,-0.098690449252352472,-0.22554623970345355,0.01954635776899509,83.860226617440006
thermal_dispersal,24,40,3759153155,300,1,50,50,0,11.82,11.779999999999999,12.040000000000001,0.28705400188814689,2.2085289221561033,2.2853907486704164,3.6840314986403873,-0.10623246431295991,-0.24278269114929873,0.017310085660119649,85.236231973875476
thermal_dispersal,32,12,3759153152,150,1,8,8,0,16,16,16,0,1.2247448713915889,1.2407009817988002,2.0000000000000004,-0.10332145892374442,-0.1281910355275741,0.0014605716585283056,174.97376347540552
thermal_dispersal,32,12,3759153152,180,1,8,8,0,16,16,16,0,1.2247448713915889,1.2407009817988002,2.0000000000000004,-0.10314303779687187,-0.12796966826028969,0.0016321885941141161,176.90314228072916
thermal_dispersal,32,12,3759153152,210,1,8,8,0,16,16,16,0,1.2247448713915889,1.2407009817988002,2.0000000000000004,-0.10341823235017228,-0.12831110241275517,0.0015380973474443784,175.95971087074884
thermal_dispersal,32,12,3759153152,240,1,8,8,0,16,16,16,0,1.2247448713915889,1.2407009817988002,2.0000000000000004,-0.10532557850525248,-0.13067754865999337,0.0014569713534485944,176.12899413592751
thermal_dispersal,32,12,3759153152,270,1,8,8,0,16,16,16,0,1.2247448713915889,1.2407009817988002,2.0000000000000004,-0.10964910604758664,-0.1360417535266015,0.0013016045486797464,177.9652787016054
thermal_dispersal,32,12,3759153152,300,1,8,8,0,16,16,16,0,1.2247448713915889,1.2407009817988002,2.0000000000000004,-0.10641011803861154,-0.13202313792383155,0.0014677007352161704,178.52455079900832
thermal_dispersal,32,12,3759153153,150,1,8,8,0,16,16,15.75,0.25,1.1989578808281798,1.2407009817988002,2.0000000000000004,-0.11183168138343355,-0.1387496768886366,0.0014698799207214525,175.0711001862224
thermal_dispersal,32,12,3759153153,180,1,8,8,0,16,16,15.75,0.25,1.1989578808281798,1.2407009817988002,2.0000000000000004,-0.11078074160522457,-0.13744577487400131,0.0013987670860354806,175.95598879347261
thermal_dispersal,32,12,3759153153,210,1,8,8,0,16,16,15.75,0.25,1.1989578808281798,1.2407009817988002,2.0000000000000004,-0.10880983777695398,-0.13500047255923497,0.0016233399647746227,177.70251869910706
thermal_dispersal,32,12,3759153153,240,1,8,8,0,16,16,15.75,0.25,1.1989578808281798,1.2407009817988002,2.0000000000000004,-0.11284526844435684,-0.14000723535026269,0.0013895445686315084,176.83717855173163
thermal_dispersal,32,12,3759153153,270,1,8,8,0,16,16,15.75,0.25,1.1989578808281798,1.2407009817988002,2.0000000000000004,-0.11078451867141513,-0.13745046108373227,0.0012225544375180802,178.8619055752761
thermal_dispersal,32,12,3759153153,300,1,8,8,0,16,16,15.75,0.25,1.1989578808281798,1.2407009817988002,2.0000000000000004,-0.1046513531758114,-0.12984103663180219,0.0015934914236224065,178.33004644587834
thermal_dispersal,32,12,3759153154,150,1,6,6,0,16,16,16,0,1,1.1272516517868265,1.8171205928321399,-0.05857766519710509,-0.06603176985125242,0.00082644201399991379,171.13990086488457
thermal_dispersal,32,12,3759153154,180,1,6,6,0,16,16,16,0,1,1.1272516517868265,1.8171205928321399,-0.063761690352237568,-0.071875470770279962,0.0009509222809964223,173.6331607227761
thermal_dispersal,32,12,3759153154,210,1,6,6,0,16,16,16,0,1,1.1272516517868265,1.8171205928321399,-0.057418892148398959,-0.064725541018052377,0.0012240391207518897,173.90739930004136
thermal_dispersal,32,12,3759153154,240,1,6,6,0,16,16,16,0,1,1.1272516517868265,1.8171205928321399,-0.070697538393727763,-0.07969391693159221,0.0009614622119558428,173.6855757892003
thermal_dispersal,32,12,3759153154,270,1,6,6,0,16,16,16,0,1,1.1272516517868265,1.8171205928321399,-0.053550634112812544,-0.060365040757899918,0.0011850797841725408,174.63949150603682
thermal_dispersal,32,12,3759153154,300,1,6,6,0,16,16,16,0,1,1.1272516517868265,1.8171205928321399,-0.055183510748470638,-0.062205703642609619,0.0012704054139513663,174.05838399418707
thermal_dispersal,32,12,3759153155,150,1,5,5,0,16,16.199999999999999,16,0.19999999999999929,0.9797958971132712,1.0607844179470551,1.7099759466766971,-0.11053970309608724,-0.11725879460882319,0.0011852313788335172,173.07673999254183
thermal_dispersal,32,12,3759153155,180,1,5,5,0,16,16.199999999999999,16,0.19999999999999929,0.9797958971132712,1.0607844179470551,1.7099759466766971,-0.11461372726058341,-0.12158045596086051,0.00093820257895130005,174.75157948712769
thermal_dispersal,32,12,3759153155,210,1,5,5,0,16,16.199999999999999,16,0.19999999999999929,0.9797958971132712,1.0607844179470551,1.7099759466766971,-0.10645899238311061,-0.11293004027034798,0.0010810107820603428,175.03697142898571
thermal_dispersal,32,12,3759153155,240,1,5,5,0,16,16.199999999999999,16,0.19999999999999929,0.9797958971132712,1.0607844179470551,1.7099759466766971,-0.10892844654860261,-0.11554959876993633,0.0011391670706577025,175.29527389832845
thermal_dispersal,32,12,3759153155,270,1,5,5,0,16,16.199999999999999,16,0.19999999999999929,0.9797958971132712,1.0607844179470551,1.7099759466766971,-0.098422135991232784,-0.10440466824056578,0.00079255915066170227,174.90171658671252
thermal_dispersal,32,12,3759153155,300,1,5,5,0,16,16.199999999999999,16,0.19999999999999929,0.9797958971132712,1.0607844179470551,1.7099759466766971,-0.11111456617612529,-0.11786860040658061,0.0010687352520479844,175.60355916933949
thermal_dispersal,32,20,3759153152,150,1,24,24,0,16.041666666666664,16.041666666666664,16.041666666666664,0.072168783648699109,1.5121039426353382,1.789400457879299,2.8844991406148166,-0.18674164685638905,-0.33415558838995696,0.0039713672337625744,205.68087752386907
thermal_dispersal,32,20,3759153152,180,1,24,24,0,16.041666666666664,16.041666666666664,16.041666666666664,0.072168783648699109,1.5121039426353382,1.789400457879299,2.8844991406148166,-0.18888300602482214,-0.33798733746643511,0.0042697093369760044,206.97149753274846
thermal_dispersal,32,20,3759153152,210,1,24,24,0,16.041666666666664,16.041666666666664,16.041666666666664,0.072168783648699109,1.5121039426353382,1.789400457879299,2.8844991406148166,-0.19085826306617068,-0.34152186332065354,0.0037501905920897618,204.55802695810658
thermal_dispersal,32,20,3759153152,240,1,24,24,0,16.041666666666664,16.041666666666664,16.041666666666664,0.072168783648699109,1.5121039426353382,1.789400457879299,2.8844991406148166,-0.1947524192547585,-0.34849006818756606,0.0041482002571440356,205.23551447181265
thermal_dispersal,32,20,3759153152,270,1,24,24,0,16.041666666666664,16.041666666666664,16.041666666666664,0.072168783648699109,1.5121039426353382,1.789400457879299,2.8844991406148166,-0.18745661012598389,-0.3354349439919368,0.0036506285085225331,206.04793501482885
