tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
L48,48,30.0000,0.0200,0.00500,on,on,0xE0102000,50,43.0000,43,43,0.047778
L48,48,30.0000,0.0200,0.00500,on,on,0xE0102001,50,41.0000,41,41,0.045556
L48,48,30.0000,0.0200,0.00500,on,on,0xE0102002,50,51.0000,51,51,0.056667
