tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
L48,48,16.0000,0.0200,0.00500,on,on,0xE0102000,50,24.0000,24,24,0.093750
L48,48,16.0000,0.0200,0.00500,on,on,0xE0102001,50,23.0000,23,23,0.089844
L48,48,16.0000,0.0200,0.00500,on,on,0xE0102002,50,21.0000,21,21,0.082031
