tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
F,32,9.0000,0.0200,0.00500,on,on,0xE0102000,50,2.0000,2,2,0.024691
F,32,9.0000,0.0200,0.00500,on,on,0xE0102001,50,2.0000,2,2,0.024691
F,32,9.0000,0.0200,0.00500,on,on,0xE0102002,50,2.0000,2,2,0.024691
F,32,9.0000,0.0200,0.00500,on,on,0xE0102003,50,2.0000,2,2,0.024691
F,32,9.0000,0.0200,0.00500,on,on,0xE0102004,50,2.0000,2,2,0.024691
