tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
L24,24,14.0000,0.0200,0.00500,on,on,0xE0102000,50,18.0000,18,18,0.091837
L24,24,14.0000,0.0200,0.00500,on,on,0xE0102001,50,19.0000,19,19,0.096939
L24,24,14.0000,0.0200,0.00500,on,on,0xE0102002,50,16.0000,16,16,0.081633
