tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
F,32,15.0000,0.0200,0.00500,on,on,0xE0102000,50,18.0000,18,18,0.080000
F,32,15.0000,0.0200,0.00500,on,on,0xE0102001,50,21.0000,21,21,0.093333
F,32,15.0000,0.0200,0.00500,on,on,0xE0102002,50,22.0000,22,22,0.097778
F,32,15.0000,0.0200,0.00500,on,on,0xE0102003,50,20.0000,20,20,0.088889
F,32,15.0000,0.0200,0.00500,on,on,0xE0102004,50,18.0000,18,18,0.080000
