tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
F,32,13.0000,0.0200,0.00500,on,on,0xE0102000,50,13.0000,13,13,0.076923
F,32,13.0000,0.0200,0.00500,on,on,0xE0102001,50,14.0000,14,14,0.082840
F,32,13.0000,0.0200,0.00500,on,on,0xE0102002,50,11.0000,11,11,0.065089
F,32,13.0000,0.0200,0.00500,on,on,0xE0102003,50,12.0000,12,12,0.071006
F,32,13.0000,0.0200,0.00500,on,on,0xE0102004,50,9.0000,9,9,0.053254
