tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
L24,24,12.0000,0.0200,0.00500,on,on,0xE0102000,50,11.0000,11,11,0.076389
L24,24,12.0000,0.0200,0.00500,on,on,0xE0102001,50,7.0000,7,7,0.048611
L24,24,12.0000,0.0200,0.00500,on,on,0xE0102002,50,9.0000,9,9,0.062500
