tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
F,32,11.5000,0.0200,0.00500,on,on,0xE0102000,50,9.0000,9,9,0.068053
F,32,11.5000,0.0200,0.00500,on,on,0xE0102001,50,10.0000,10,10,0.075614
F,32,11.5000,0.0200,0.00500,on,on,0xE0102002,50,7.0000,7,7,0.052930
F,32,11.5000,0.0200,0.00500,on,on,0xE0102003,50,6.0000,6,6,0.045369
F,32,11.5000,0.0200,0.00500,on,on,0xE0102004,50,7.0000,7,7,0.052930
