tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
L48,48,20.0000,0.0200,0.00500,on,on,0xE0102000,50,29.0000,29,29,0.072500
L48,48,20.0000,0.0200,0.00500,on,on,0xE0102001,50,28.0000,28,28,0.070000
L48,48,20.0000,0.0200,0.00500,on,on,0xE0102002,50,29.0000,29,29,0.072500
