tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
F,32,17.0000,0.0200,0.00500,on,on,0xE0102000,50,25.0000,25,25,0.086505
F,32,17.0000,0.0200,0.00500,on,on,0xE0102001,50,23.0000,23,23,0.079585
F,32,17.0000,0.0200,0.00500,on,on,0xE0102002,50,24.0000,24,24,0.083045
F,32,17.0000,0.0200,0.00500,on,on,0xE0102003,50,25.0000,25,25,0.086505
F,32,17.0000,0.0200,0.00500,on,on,0xE0102004,50,24.0000,24,24,0.083045
