tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
P,32,60.0000,0.0200,0.00500,on,on,0xE0102000,50,190.0000,190,190,0.052778
P,32,60.0000,0.0200,0.00500,on,on,0xE0102001,50,190.0000,190,190,0.052778
P,32,60.0000,0.0200,0.00500,on,on,0xE0102002,50,193.0000,193,193,0.053611
