tag,L,A,gamma,T,thermostat,coupling,seed,n_samples,n_mean,n_min,n_max,k_mean
P,32,64.0000,0.0200,0.00500,on,on,0xE0102000,50,226.0000,226,226,0.055176
P,32,64.0000,0.0200,0.00500,on,on,0xE0102001,50,217.0000,217,217,0.052979
P,32,64.0000,0.0200,0.00500,on,on,0xE0102002,50,209.0000,209,209,0.051025
